	Nodes	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
1214	15	40	0,0	0,00022	0,0	0,00138	0,0	0,00136	0,0	0,40545
1215	15	50	0,0	0,0002	0,0	0,00116	0,0	0,00115	0,0	0,46614
1216	15	60	0,0	0,00021	0,0	0,00104	0,0	0,00101	0,0	0,51269
1217	15	70	0,171	0,00581	0,171	0,00606	0,124	0,00606	0,181	1,12521
1218	15	70	0,0	0,0002	0,0	0,00087	0,0	0,00089	0,0	0,55752
1219	15	60	0,152	0,00933	0,162	0,00892	0,114	0,0097	0,124	1,43886
1220	15	90	0,61	0,00499	0,61	0,00392	0,686	0,02424	0,41	1,41685
1221	15	10	0,0	0,00701	0,0	0,00695	0,0	0,00646	0,0	0,48422
1222	15	20	0,01	0,00518	0,01	0,00596	0,01	0,00607	0,0	0,51333
1223	15	30	0,0	0,00558	0,0	0,00616	0,0	0,00563	0,0	0,59232
1224	15	40	0,0	0,00344	0,0	0,0035	0,019	0,00317	0,019	0,45647
1225	15	80	0,438	0,00846	0,457	0,009	0,181	0,01053	0,276	1,94041
1226	15	80	0,0	0,00022	0,133	0,00093	0,133	0,00219	0,133	1,12583
1227	15	90	0,0	0,0002	0,476	0,00068	0,476	0,00668	0,476	1,07683
1228	15	50	0,029	0,00502	0,029	0,00483	0,029	0,00525	0,057	0,80948
1229	15	80	0,343	0,00212	0,305	0,0017	0,305	0,00438	0,2	0,51438
1230	15	10	0,0	0,00392	0,0	0,00536	0,0	0,00501	0,0	0,53644
1231	15	60	0,038	0,00509	0,038	0,0053	0,038	0,00631	0,057	0,83287
1232	15	70	0,048	0,00364	0,048	0,0035	0,067	0,00455	0,067	0,91641
1233	15	30	0,0	0,00322	0,0	0,00471	0,0	0,00412	0,0	0,81663
1234	15	90	0,629	0,00458	0,619	0,00435	0,61	0,01467	0,371	1,30245
1235	15	40	0,01	0,00406	0,01	0,00374	0,01	0,00336	0,01	0,8835
1236	15	20	0,01	0,00706	0,01	0,00756	0,01	0,00661	0,01	1,23513
1237	15	10	0,0	0,00535	0,0	0,0048	0,0	0,00523	0,0	0,27693
1238	15	60	0,0	0,00252	0,0	0,00502	0,0	0,00358	0,0	1,0638
1239	15	20	0,01	0,00709	0,01	0,00758	0,01	0,00793	0,0	0,48844
1240	15	30	0,048	0,00412	0,048	0,00395	0,038	0,00476	0,019	0,33796
1241	15	50	0,01	0,00547	0,01	0,00675	0,01	0,00627	0,01	1,6526
1242	15	40	0,029	0,00616	0,048	0,0061	0,029	0,0069	0,019	0,63083
1243	15	90	0,705	0,00184	0,81	0,00263	0,695	0,01248	0,676	1,38403
1244	15	70	0,01	0,00474	0,01	0,00501	0,01	0,00435	0,01	1,95445
1245	15	50	0,01	0,00683	0,01	0,00676	0,01	0,00728	0,0	0,79888
1246	15	60	0,076	0,00522	0,076	0,00462	0,105	0,00489	0,095	0,79895
1247	15	10	0,0	0,00023	0,0	0,00183	0,0	0,00181	0,0	0,1845
1248	15	30	0,0	0,00019	0,0	0,00083	0,0	0,00078	0,0	0,19087
1249	15	20	0,0	0,00021	0,0	0,0014	0,0	0,00138	0,0	0,25866
1250	15	70	0,162	0,00476	0,162	0,00471	0,171	0,00614	0,038	0,80143
1251	15	80	0,133	0,004	0,133	0,0042	0,152	0,01081	0,086	0,78197
1252	15	50	0,0	0,00019	0,0	0,00078	0,0	0,00067	0,0	0,27369
1253	15	40	0,0	0,00024	0,0	0,00136	0,0	0,00128	0,0	0,40709
1254	15	60	0,0	0,0002	0,0	0,00107	0,0	0,00106	0,0	0,50783
1255	15	70	0,0	0,0002	0,0	0,00087	0,0	0,00086	0,0	0,56069
1256	15	80	0,143	0,00474	0,248	0,00497	0,248	0,00728	0,229	2,38771
1257	15	10	0,0	0,00382	0,0	0,00464	0,0	0,00456	0,0	0,46114
1258	15	90	0,0	0,0002	0,476	0,00042	0,476	0,00398	0,476	0,64974
1259	15	20	0,0	0,0038	0,0	0,00444	0,0	0,00438	0,01	0,50702
1260	15	80	0,0	0,0002	0,133	0,00093	0,133	0,00218	0,133	1,0356
1261	15	30	0,0	0,0034	0,0	0,00409	0,0	0,00423	0,01	0,5249
1262	15	40	0,0	0,00333	0,0	0,00395	0,019	0,00449	0,01	0,68096
1263	15	50	0,0	0,00316	0,0	0,00344	0,0	0,00392	0,01	0,58855
1264	15	60	0,0	0,00279	0,0	0,0035	0,019	0,00264	0,01	0,54818
1265	15	10	0,0	0,00428	0,0	0,00508	0,0	0,00469	0,0	0,4713
1266	15	30	0,0	0,00387	0,0	0,00419	0,0	0,00426	0,0	0,42302
1267	15	20	0,0	0,00395	0,0	0,00449	0,0	0,00431	0,0	0,49672
1268	15	70	0,0	0,00291	0,0	0,00295	0,019	0,00368	0,019	0,90301
1269	15	80	0,029	0,00241	0,0	0,00305	0,029	0,00374	0,029	0,99211
1270	15	90	0,495	0,00209	0,495	0,00182	0,648	0,10262	0,6	2,48198
1271	15	50	0,029	0,00186	0,029	0,00189	0,029	0,00251	0,029	0,35313
1272	15	40	0,0	0,00328	0,0	0,00394	0,0	0,00404	0,0	0,58197
1273	15	60	0,029	0,00276	0,029	0,00347	0,029	0,00337	0,029	0,59676
1274	15	90	0,762	0,00396	0,752	0,00411	0,562	0,01324	0,562	1,35291
1275	15	10	0,0	0,00338	0,0	0,0034	0,0	0,00353	0,0	0,36432
1276	15	70	0,038	0,00279	0,048	0,00334	0,086	0,00525	0,086	0,77169
1277	15	20	0,0	0,00555	0,0	0,00555	0,0	0,00654	0,0	0,72742
1278	15	50	0,0	0,00251	0,0	0,00258	0,0	0,00277	0,0	0,58881
1279	15	30	0,0	0,00512	0,0	0,00535	0,0	0,00568	0,0	0,76338
1280	15	80	0,2	0,00532	0,2	0,00548	0,219	0,00675	0,2	1,20815
1281	15	40	0,0	0,00471	0,0	0,0047	0,0	0,00518	0,0	0,95911
1282	15	90	0,771	0,004	0,771	0,00423	0,543	0,01458	0,467	1,43657
1283	15	60	0,19	0,00391	0,19	0,00392	0,19	0,00469	0,152	1,04423
1284	15	10	0,0	0,00384	0,0	0,00461	0,0	0,00483	0,0	0,48074
1285	15	20	0,0	0,00401	0,0	0,00478	0,0	0,0047	0,0	0,50491
1286	15	80	0,286	0,00238	0,286	0,00211	0,286	0,00431	0,39	1,00843
1287	15	30	0,0	0,00437	0,0	0,00408	0,0	0,00445	0,0	0,54258
1288	15	40	0,057	0,00348	0,057	0,00395	0,057	0,00411	0,057	0,53627
1289	15	50	0,0	0,00291	0,0	0,00344	0,0	0,00364	0,0	0,60558
1290	15	60	0,038	0,00308	0,038	0,00351	0,048	0,00462	0,048	0,69134
1291	15	70	0,038	0,00189	0,038	0,00194	0,048	0,00228	0,038	0,48881
1292	15	70	0,048	0,00388	0,048	0,00378	0,095	0,00422	0,114	1,65799
1293	15	10	0,0	0,00246	0,0	0,00303	0,0	0,00445	0,0	0,39447
1294	15	30	0,01	0,00141	0,01	0,00154	0,01	0,00211	0,01	0,30676
1295	15	90	0,467	0,00202	0,467	0,00207	0,695	0,01147	0,571	1,79098
1296	15	80	0,419	0,00457	0,4	0,00478	0,362	0,00871	0,305	0,88962
1297	15	20	0,0	0,00225	0,0	0,00329	0,0	0,00409	0,019	0,44255
1298	15	40	0,0	0,00211	0,0	0,00285	0,0	0,00348	0,0	0,64468
1299	15	60	0,029	0,00113	0,029	0,00106	0,029	0,00175	0,019	0,47807
1300	15	50	0,019	0,00165	0,029	0,00194	0,029	0,00306	0,029	0,73828
1301	15	20	0,0	0,00488	0,0	0,00496	0,0	0,00453	0,0	0,49398
1302	15	70	0,038	0,00122	0,038	0,0014	0,152	0,00408	0,057	1,03645
1303	15	80	0,124	0,0011	0,124	0,00129	0,238	0,00317	0,181	1,09926
1304	15	10	0,0	0,00844	0,0	0,00894	0,0	0,00837	0,0	0,77454
1305	15	90	0,79	0,00498	0,79	0,00504	0,562	0,01912	0,429	1,9992
1306	15	40	0,0	0,0045	0,0	0,0047	0,0	0,00405	0,0	0,56472
1307	15	30	0,019	0,00993	0,019	0,01006	0,019	0,00921	0,019	1,01194
1308	15	90	0,324	0,00043	0,324	0,00071	0,562	0,00838	0,6	2,16343
1309	15	50	0,076	0,01254	0,076	0,01257	0,076	0,01167	0,048	1,27414
1310	15	60	0,086	0,00982	0,086	0,00988	0,038	0,01006	0,038	1,49145
1311	15	70	0,048	0,01336	0,105	0,01375	0,105	0,01532	0,105	1,6496
1312	15	90	0,781	0,00877	0,8	0,00697	0,524	0,01455	0,2	1,5127
1313	15	80	0,305	0,01828	0,305	0,01744	0,295	0,02014	0,162	2,43323
1314	15	10	0,01	0,03274	0,01	0,03283	0,01	0,03026	0,0	2,16003
1315	15	20	0,01	0,03259	0,01	0,02975	0,01	0,03051	0,0	2,56054
1316	15	60	0,105	0,0183	0,105	0,01675	0,105	0,01694	0,067	1,94147
1317	15	30	0,01	0,03134	0,01	0,02852	0,01	0,02716	0,0	2,77834
1318	15	10	0,0	0,00419	0,0	0,00382	0,0	0,00476	0,0	0,31941
1319	15	40	0,019	0,02796	0,019	0,02924	0,019	0,02652	0,0	2,84236
1320	15	30	0,019	0,00317	0,019	0,00247	0,01	0,00325	0,019	0,37518
1321	15	50	0,048	0,02653	0,048	0,02467	0,048	0,02467	0,0	2,91493
1322	15	20	0,0	0,00669	0,0	0,00641	0,0	0,01038	0,0	0,68991
1323	15	40	0,01	0,00497	0,01	0,00474	0,0	0,00598	0,0	0,69256
1324	15	50	0,152	0,00553	0,152	0,00466	0,152	0,00465	0,152	0,68704
1325	15	60	0,038	0,00258	0,038	0,00249	0,038	0,00318	0,01	0,71069
1326	15	70	0,181	0,02398	0,181	0,02277	0,095	0,02367	0,038	2,95671
1327	15	80	0,343	0,02266	0,343	0,02153	0,229	0,02516	0,067	2,8777
1328	15	10	0,0	0,00024	0,0	0,00179	0,0	0,0018	0,0	0,18214
1329	15	20	0,0	0,00021	0,0	0,00157	0,0	0,00159	0,0	0,26106
1330	15	30	0,0	0,00021	0,0	0,00148	0,0	0,00144	0,0	0,33841
1331	15	40	0,0	0,00021	0,0	0,00133	0,0	0,00132	0,0	0,40453
1332	15	70	0,105	0,00538	0,105	0,00518	0,124	0,00962	0,133	1,43509
1333	15	90	0,848	0,00643	0,867	0,00589	0,524	0,02929	0,095	2,43958
1334	15	50	0,0	0,0002	0,0	0,00115	0,0	0,00113	0,0	0,46458
1335	15	60	0,0	0,0002	0,0	0,00103	0,0	0,00102	0,0	0,51263
1336	15	90	0,457	0,00263	0,448	0,002	0,543	0,0082	0,619	1,2116
1337	15	70	0,0	0,00021	0,0	0,00092	0,0	0,0009	0,0	0,55662
1338	15	10	0,0	0,00179	0,0	0,00269	0,0	0,00396	0,0	0,32785
1339	15	80	0,362	0,00442	0,352	0,00385	0,371	0,00923	0,4	1,51895
1340	15	80	0,0	0,00023	0,0	0,00077	0,0	0,00077	0,0	0,58883
1341	15	30	0,0	0,00134	0,0	0,00135	0,0	0,00203	0,0	0,33468
1342	15	20	0,0	0,00168	0,0	0,00254	0,0	0,00376	0,0	0,43745
1343	15	40	0,01	0,00082	0,01	0,00146	0,01	0,00223	0,0	0,60968
1344	15	90	0,0	0,00021	0,743	0,00101	0,743	0,00603	0,743	0,98709
1345	15	50	0,0	0,00137	0,0	0,00196	0,0	0,003	0,0	0,71457
1346	15	10	0,0	0,00101	0,0	0,0018	0,0	0,00287	0,0	0,24489
1347	15	80	0,324	0,00046	0,324	0,00045	0,362	0,00273	0,362	0,60157
1348	15	60	0,0	0,00136	0,0	0,00194	0,0	0,00312	0,0	0,81284
1349	15	20	0,0	0,00093	0,0	0,00169	0,0	0,00315	0,01	0,30494
1350	15	70	0,01	0,00058	0,01	0,00099	0,01	0,00143	0,0	0,8423
1351	15	50	0,0	0,00061	0,0	0,00068	0,0	0,00107	0,019	0,30368
1352	15	30	0,0	0,00083	0,0	0,00164	0,0	0,00246	0,01	0,39538
1353	15	10	0,0	0,00024	0,0	0,00174	0,0	0,00178	0,0	0,18441
1354	15	40	0,0	0,00076	0,0	0,00129	0,0	0,00212	0,01	0,54027
1355	15	60	0,0	0,00061	0,0	0,00108	0,0	0,00171	0,01	0,57084
1356	15	90	0,543	0,00044	0,543	0,00077	0,657	0,00909	0,648	1,16443
1357	15	20	0,0	0,00023	0,0	0,00158	0,0	0,00158	0,0	0,26121
1358	15	30	0,0	0,00024	0,0	0,00169	0,0	0,00141	0,0	0,34002
1359	15	40	0,0	0,0002	0,0	0,00131	0,0	0,00138	0,0	0,30035
1360	15	70	0,105	0,00059	0,105	0,00091	0,133	0,00329	0,114	0,89501
1361	15	80	0,19	0,00053	0,19	0,0009	0,19	0,00124	0,219	0,87972
1362	15	50	0,0	0,00022	0,0	0,00123	0,0	0,00148	0,0	0,46337
1363	15	60	0,0	0,00021	0,0	0,00102	0,0	0,00102	0,0	0,51578
1364	15	70	0,0	0,0002	0,0	0,0009	0,0	0,0009	0,0	0,5495
1365	15	90	0,476	0,00042	0,476	0,00058	0,686	0,00887	0,619	1,19082
1366	15	80	0,0	0,0002	0,257	0,00099	0,257	0,00431	0,257	0,65754
1367	15	20	0,0	0,00395	0,0	0,00435	0,0	0,00556	0,0	0,5564
1368	15	10	0,01	0,00548	0,01	0,00563	0,01	0,00689	0,01	0,61108
1369	15	90	0,0	0,0002	0,733	0,00096	0,733	0,00577	0,733	0,95037
1370	15	50	0,048	0,00399	0,057	0,00446	0,048	0,00646	0,038	0,53342
1371	15	30	0,01	0,00499	0,01	0,00649	0,01	0,00656	0,029	0,75279
1372	15	40	0,095	0,00293	0,095	0,00331	0,095	0,00405	0,038	0,67226
1373	15	10	0,0	0,00021	0,0	0,00099	0,0	0,00097	0,0	0,10717
1374	15	20	0,0	0,00022	0,0	0,00165	0,0	0,00173	0,0	0,26369
1375	15	40	0,0	0,00019	0,0	0,00078	0,0	0,00072	0,0	0,23079
1376	15	30	0,0	0,0002	0,0	0,00142	0,0	0,00145	0,0	0,33832
1377	15	60	0,048	0,0045	0,048	0,0044	0,038	0,00544	0,048	0,9321
1378	15	70	0,076	0,00292	0,076	0,00295	0,076	0,00368	0,105	0,97519
1379	15	60	0,0	0,00019	0,0	0,00061	0,0	0,00056	0,0	0,3067
1380	15	50	0,0	0,00022	0,0	0,00121	0,0	0,00123	0,0	0,46438
1381	15	10	0,0	0,0002	0,0	0,00113	0,0	0,00093	0,0	0,11522
1382	15	80	0,219	0,00134	0,229	0,00136	0,362	0,00712	0,248	1,28858
1383	15	70	0,0	0,0002	0,0	0,00086	0,0	0,00086	0,0	0,55543
1384	15	30	0,0	0,00026	0,0	0,00124	0,0	0,00091	0,0	0,19037
1385	15	20	0,0	0,00023	0,0	0,00182	0,0	0,00159	0,0	0,26201
1386	15	80	0,0	0,00022	0,0	0,0008	0,0	0,00076	0,0	0,5921
1387	15	60	0,0	0,00022	0,0	0,00093	0,0	0,00101	0,0	0,29161
1388	15	40	0,0	0,00022	0,0	0,00136	0,0	0,00136	0,0	0,40327
1389	15	50	0,0	0,0002	0,0	0,00115	0,0	0,00114	0,0	0,461
1390	15	70	0,0	0,0002	0,0	0,00086	0,0	0,00087	0,0	0,55354
1391	15	80	0,0	0,0002	0,0	0,00073	0,0	0,00071	0,0	0,58915
1392	15	90	0,295	0,00105	0,295	0,00115	0,371	0,0054	0,41	1,90382
1393	15	90	0,0	0,0002	0,771	0,00109	0,771	0,00833	0,771	1,1709
1394	15	10	0,01	0,00599	0,01	0,00624	0,0	0,00745	0,0	0,56432
1395	15	90	0,0	0,0002	0,771	0,00093	0,771	0,00652	0,771	0,82495
1396	15	20	0,01	0,00569	0,01	0,00611	0,0	0,00725	0,0	0,66433
1397	15	30	0,0	0,0061	0,0	0,00678	0,0	0,00704	0,0	0,71832
1398	15	10	0,0	0,00104	0,0	0,00191	0,0	0,00346	0,0	0,23713
1399	15	40	0,019	0,00826	0,019	0,00814	0,019	0,00939	0,019	1,11003
1400	15	20	0,0	0,00098	0,0	0,00179	0,0	0,00288	0,01	0,35598
1401	15	50	0,086	0,00676	0,086	0,00699	0,076	0,00771	0,086	1,17567
1402	15	30	0,0	0,00094	0,0	0,00168	0,0	0,00271	0,0	0,37744
1403	15	80	0,362	0,00365	0,362	0,00304	0,39	0,00728	0,143	1,07558
1404	15	70	0,219	0,00734	0,219	0,00699	0,124	0,0094	0,105	1,24656
1405	15	40	0,0	0,00084	0,0	0,00142	0,0	0,00231	0,0	0,43851
1406	15	50	0,0	0,00073	0,0	0,00137	0,0	0,0021	0,01	0,61684
1407	15	60	0,124	0,01169	0,124	0,0116	0,114	0,01092	0,143	1,82419
1408	15	90	0,419	0,00441	0,419	0,00432	0,743	0,01701	0,505	1,50316
1409	15	70	0,0	0,00067	0,0	0,00063	0,0	0,00087	0,038	0,522
1410	15	10	0,0	0,00172	0,0	0,00278	0,0	0,00414	0,0	0,239
1411	15	60	0,0	0,00076	0,0	0,00125	0,0	0,00187	0,029	0,71849
1412	15	20	0,01	0,00092	0,01	0,00183	0,01	0,0028	0,0	0,31749
1413	15	40	0,0	0,00114	0,0	0,00123	0,0	0,00188	0,0	0,30069
1414	15	30	0,01	0,00084	0,01	0,00167	0,01	0,00251	0,0	0,40255
1415	15	80	0,276	0,00058	0,276	0,00106	0,324	0,00305	0,4	1,08755
1416	15	50	0,01	0,00077	0,01	0,00151	0,01	0,00214	0,0	0,52884
1417	15	80	0,01	0,00032	0,01	0,0005	0,01	0,00068	0,0	0,40531
1418	15	60	0,0	0,00126	0,0	0,00189	0,0	0,00231	0,0	0,63705
1419	15	70	0,0	0,00119	0,0	0,00151	0,0	0,00195	0,0	0,69964
1420	15	90	0,19	0,0004	0,19	0,00058	0,552	0,00717	0,305	1,41398
1421	15	30	0,0	0,00506	0,0	0,00454	0,0	0,00481	0,0	0,69539
1422	15	90	0,667	0,00042	0,667	0,00068	0,781	0,00836	0,743	1,09175
1423	15	10	0,0	0,00993	0,0	0,0085	0,0	0,00787	0,0	0,86193
1424	15	20	0,0	0,00803	0,0	0,0083	0,0	0,00781	0,0	0,92823
1425	15	10	0,0	0,00022	0,0	0,00184	0,0	0,00178	0,0	0,1831
1426	15	40	0,029	0,00779	0,029	0,00798	0,029	0,00906	0,019	1,17852
1427	15	20	0,0	0,00021	0,0	0,00158	0,0	0,00158	0,0	0,26615
1428	15	50	0,048	0,00627	0,048	0,0065	0,057	0,00768	0,038	1,18505
1429	15	60	0,029	0,00647	0,029	0,00572	0,038	0,00629	0,0	1,21917
1430	15	70	0,124	0,00552	0,124	0,00498	0,133	0,0045	0,095	0,91123
1431	15	30	0,0	0,0002	0,0	0,00145	0,0	0,00144	0,0	0,34171
1432	15	40	0,0	0,0002	0,0	0,00128	0,0	0,00131	0,0	0,40049
1433	15	50	0,0	0,0002	0,0	0,00115	0,0	0,00114	0,0	0,46446
1434	15	70	0,0	0,00018	0,0	0,00053	0,0	0,00047	0,0	0,31784
1435	15	80	0,467	0,00669	0,467	0,00604	0,276	0,01301	0,229	1,31131
1436	15	10	0,0	0,00021	0,0	0,00171	0,0	0,0017	0,0	0,18336
1437	15	20	0,0	0,00019	0,0	0,00088	0,0	0,00086	0,0	0,15175
1438	15	60	0,0	0,0002	0,0	0,00103	0,0	0,00106	0,0	0,51082
1439	15	80	0,0	0,00026	0,0	0,00081	0,0	0,00074	0,0	0,5902
1440	15	50	0,0	0,00019	0,0	0,00065	0,0	0,00062	0,0	0,27205
1441	15	30	0,0	0,0002	0,0	0,00142	0,0	0,00143	0,0	0,33166
1442	15	90	0,81	0,00482	0,81	0,00483	0,581	0,01802	0,343	1,6726
1443	15	40	0,0	0,0002	0,0	0,00134	0,0	0,00128	0,0	0,40321
1444	15	60	0,0	0,0002	0,0	0,00109	0,0	0,00104	0,0	0,51052
1445	15	90	0,0	0,00019	0,562	0,0008	0,562	0,00672	0,562	1,03344
1446	15	10	0,0	0,00171	0,0	0,00262	0,0	0,00393	0,0	0,3445
1447	15	70	0,0	0,00022	0,0	0,00088	0,0	0,00086	0,0	0,56129
1448	15	20	0,01	0,00089	0,01	0,00176	0,01	0,00278	0,0	0,38713
1449	15	80	0,0	0,00019	0,133	0,00055	0,133	0,00169	0,133	0,65817
1450	15	30	0,0	0,00159	0,0	0,00236	0,0	0,00348	0,0	0,533
1451	15	40	0,0	0,00151	0,0	0,00219	0,0	0,00392	0,0	0,64512
1452	15	50	0,01	0,00086	0,01	0,00152	0,01	0,002	0,0	0,6697
1453	15	60	0,0	0,00135	0,0	0,00182	0,0	0,00261	0,0	0,79432
1454	15	80	0,124	0,00045	0,124	0,00045	0,143	0,00156	0,133	0,60637
1455	15	70	0,01	0,00056	0,01	0,00095	0,01	0,00145	0,0	0,83649
1456	15	90	0,0	0,0002	0,771	0,00102	0,771	0,00679	0,771	1,40529
1457	15	90	0,59	0,00055	0,59	0,00091	0,752	0,00751	0,657	1,03087
1458	15	40	0,038	0,00789	0,038	0,00943	0,038	0,00993	0,038	0,96359
1459	15	10	0,0	0,01446	0,0	0,01484	0,0	0,01325	0,0	1,46284
1460	15	20	0,0	0,01409	0,0	0,01323	0,0	0,01237	0,0	1,48497
1461	15	10	0,0	0,00024	0,0	0,00172	0,0	0,00173	0,0	0,18385
1462	15	30	0,01	0,01304	0,01	0,01255	0,01	0,01173	0,0	1,60426
1463	15	20	0,0	0,00021	0,0	0,0016	0,0	0,00158	0,0	0,26153
1464	15	50	0,019	0,01062	0,019	0,01041	0,019	0,00981	0,0	1,74706
1465	15	60	0,067	0,01414	0,067	0,01219	0,067	0,01131	0,048	1,68355
1466	15	30	0,0	0,00021	0,0	0,00145	0,0	0,00143	0,0	0,34333
1467	15	40	0,0	0,00021	0,0	0,00129	0,0	0,00129	0,0	0,40115
1468	15	80	0,267	0,00823	0,267	0,00788	0,276	0,00969	0,19	1,25267
1469	15	70	0,143	0,01147	0,143	0,01145	0,105	0,0106	0,086	1,7017
1470	15	50	0,0	0,00021	0,0	0,00116	0,0	0,00115	0,0	0,46231
1471	15	60	0,0	0,0002	0,0	0,00102	0,0	0,00101	0,0	0,50931
1472	15	70	0,0	0,0002	0,0	0,00088	0,0	0,0009	0,0	0,56039
1473	15	80	0,0	0,0002	0,0	0,00072	0,0	0,00072	0,0	0,58555
1474	15	10	0,0	0,00361	0,0	0,00453	0,0	0,00426	0,0	0,50487
1475	15	20	0,0	0,00334	0,0	0,00437	0,0	0,00415	0,0	0,52549
1476	15	90	0,0	0,00019	0,648	0,00052	0,648	0,00512	0,648	0,67062
1477	15	30	0,0	0,00317	0,0	0,00399	0,0	0,00382	0,0	0,5981
1478	15	40	0,0	0,00303	0,0	0,00425	0,0	0,00342	0,0	0,67076
1479	15	80	0,0	0,00181	0,067	0,00192	0,067	0,00265	0,067	0,49832
1480	15	50	0,0	0,00288	0,057	0,00409	0,057	0,00441	0,057	0,69168
1481	15	60	0,0	0,00262	0,038	0,00325	0,038	0,00385	0,038	0,77858
1482	15	90	0,771	0,00463	0,771	0,00448	0,362	0,02041	0,21	2,30848
1483	15	70	0,0	0,00266	0,067	0,00323	0,067	0,00458	0,067	0,78001
1484	15	10	0,0	0,00366	0,0	0,00489	0,0	0,00454	0,0	0,50342
1485	15	20	0,0	0,0022	0,0	0,00264	0,0	0,00239	0,0	0,3687
1486	15	30	0,0	0,0033	0,0	0,00462	0,0	0,00403	0,0	0,74003
1487	15	40	0,0	0,00294	0,0	0,00381	0,0	0,00361	0,0	0,82009
1488	15	80	0,133	0,00162	0,133	0,00168	0,133	0,00167	0,124	0,6199
1489	15	90	0,857	0,00415	0,857	0,00427	0,581	0,01567	0,467	1,56233
1490	15	50	0,0	0,00273	0,0	0,00388	0,0	0,00354	0,0	0,93859
1491	15	60	0,0	0,00262	0,0	0,00398	0,0	0,00289	0,0	0,97376
1492	15	70	0,133	0,00247	0,133	0,00323	0,124	0,00476	0,124	1,01181
1493	15	20	0,038	0,00421	0,038	0,00364	0,038	0,0043	0,01	0,41869
1494	15	10	0,0	0,00839	0,0	0,00816	0,0	0,00841	0,0	0,70386
1495	15	30	0,01	0,00687	0,01	0,00668	0,0	0,00736	0,01	0,82466
1496	15	90	0,648	0,00105	0,648	0,00125	0,524	0,00818	0,524	1,18282
1497	15	50	0,086	0,00462	0,086	0,00572	0,152	0,00723	0,048	0,91902
1498	15	70	0,067	0,00381	0,067	0,00362	0,133	0,004	0,143	1,00384
1499	15	40	0,019	0,00986	0,019	0,00951	0,019	0,00942	0,048	1,40079
1500	15	60	0,229	0,00585	0,229	0,00446	0,152	0,00564	0,229	1,39421
1501	15	10	0,0	0,00894	0,0	0,00864	0,0	0,00898	0,0	0,68386
1502	15	20	0,0	0,00839	0,0	0,00818	0,0	0,00927	0,0	0,77122
1503	15	30	0,029	0,0055	0,029	0,00492	0,019	0,00503	0,029	0,57799
1504	15	40	0,019	0,00867	0,019	0,00866	0,019	0,00824	0,019	0,87065
1505	15	80	0,429	0,00441	0,41	0,0041	0,162	0,0064	0,295	1,87944
1506	15	60	0,095	0,008	0,095	0,0079	0,048	0,01042	0,057	1,02108
1507	15	90	0,457	0,00235	0,448	0,00227	0,524	0,01716	0,39	1,87222
1508	15	10	0,0	0,00104	0,0	0,00222	0,0	0,00312	0,0	0,25498
1509	15	80	0,333	0,00498	0,333	0,00442	0,248	0,00692	0,162	0,84071
1510	15	20	0,0	0,00088	0,0	0,00203	0,0	0,00291	0,0	0,33284
1511	15	50	0,19	0,01458	0,19	0,01345	0,114	0,01397	0,133	1,45648
1512	15	50	0,0	0,00058	0,0	0,00079	0,0	0,00121	0,0	0,34587
1513	15	30	0,0	0,00083	0,0	0,0019	0,0	0,00271	0,0	0,41805
1514	15	40	0,0	0,00075	0,0	0,00156	0,0	0,0023	0,0	0,50785
1515	15	70	0,143	0,01287	0,143	0,01231	0,162	0,01123	0,105	1,66889
1516	15	10	0,0	0,00094	0,0	0,00217	0,0	0,00317	0,0	0,24517
1517	15	60	0,0	0,00065	0,0	0,00132	0,0	0,00194	0,0	0,63427
1518	15	80	0,238	0,00045	0,238	0,0005	0,257	0,00264	0,238	0,67786
1519	15	70	0,0	0,00058	0,0	0,00113	0,0	0,00169	0,0	0,75677
1520	15	20	0,0	0,00092	0,0	0,00212	0,0	0,00303	0,0	0,35017
1521	15	30	0,0	0,00131	0,0	0,0019	0,0	0,00275	0,0	0,42714
1522	15	40	0,0	0,00074	0,0	0,00153	0,0	0,00229	0,0	0,51391
1523	15	50	0,0	0,00063	0,0	0,00083	0,0	0,00115	0,0	0,34178
1524	15	60	0,0	0,0006	0,0	0,0012	0,0	0,00175	0,0	0,61236
1525	15	90	0,762	0,00436	0,762	0,00404	0,429	0,01931	0,229	2,18923
1526	15	90	0,438	0,0004	0,438	0,00064	0,562	0,00695	0,562	1,48721
1527	15	70	0,124	0,00054	0,124	0,00106	0,133	0,00316	0,124	1,03725
1528	15	80	0,229	0,00052	0,229	0,001	0,229	0,00138	0,229	0,96561
1529	15	10	0,0	0,0085	0,0	0,00782	0,0	0,00733	0,0	0,81403
1530	15	90	0,705	0,00046	0,705	0,00088	0,762	0,00925	0,724	1,33744
1531	15	20	0,01	0,01366	0,01	0,01337	0,0	0,01305	0,01	1,49988
1532	15	70	0,162	0,00961	0,162	0,00605	0,086	0,00554	0,114	1,17468
1533	15	30	0,0	0,01273	0,0	0,01354	0,0	0,0121	0,01	1,69835
1534	15	60	0,238	0,01262	0,238	0,01159	0,171	0,01342	0,162	1,67031
1535	15	50	0,076	0,01092	0,076	0,0101	0,038	0,01038	0,067	1,71658
