	Nodes	Option	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
4033	10	4	20	0,0	0,00107	0,0	0,00128	0,0	0,00108	0,022	0,07191
4034	10	4	30	0,0	0,00101	0,0	0,00109	0,0	0,0011	0,022	0,07198
4035	10	4	40	0,0	0,00111	0,0	0,00102	0,0	0,00099	0,044	0,07807
4036	10	4	50	0,111	0,00198	0,111	0,00197	0,178	0,00213	0,133	0,11403
4037	10	4	60	0,0	0,0014	0,0	0,00098	0,0	0,00102	0,044	0,08494
4038	10	4	70	0,133	0,00084	0,133	0,00087	0,0	0,00084	0,067	0,08549
4039	10	4	80	0,422	0,00178	0,4	0,0018	0,378	0,00304	0,489	0,20287
4040	10	4	90	0,8	0,00076	0,8	0,00079	0,6	0,0042	0,822	0,19272
4041	10	4	10	0,0	0,00153	0,0	0,00148	0,0	0,00173	0,0	0,05167
4042	10	4	20	0,0	0,00144	0,0	0,00171	0,0	0,00154	0,022	0,06636
4043	10	4	30	0,0	0,00153	0,0	0,00148	0,0	0,00172	0,0	0,06905
4044	10	4	40	0,0	0,00131	0,0	0,00143	0,0	0,00151	0,0	0,08027
4045	10	4	50	0,044	0,00089	0,044	0,00103	0,044	0,00102	0,111	0,07211
4046	10	4	60	0,244	0,00222	0,244	0,00222	0,133	0,00222	0,156	0,13228
4047	10	4	70	0,178	0,00198	0,178	0,00172	0,222	0,00229	0,2	0,14924
4048	10	4	80	0,622	0,00164	0,6	0,00164	0,422	0,00376	0,378	0,158
4049	10	4	90	0,8	0,00077	0,778	0,00065	0,533	0,0045	0,511	0,1608
4050	10	4	10	0,0	0,00168	0,0	0,00178	0,0	0,0019	0,0	0,12965
4051	10	4	20	0,0	0,00188	0,0	0,00186	0,022	0,00176	0,022	0,12658
4052	10	4	30	0,0	0,00183	0,0	0,00179	0,022	0,00168	0,022	0,13111
4053	10	4	40	0,067	0,00158	0,067	0,00158	0,111	0,00209	0,067	0,14975
4054	10	4	50	0,111	0,00178	0,156	0,00184	0,067	0,00203	0,111	0,14094
4055	10	4	60	0,178	0,00224	0,178	0,00221	0,156	0,00202	0,178	0,14415
4056	10	4	70	0,044	0,0015	0,044	0,0016	0,067	0,00171	0,111	0,13044
4057	10	4	80	0,4	0,00186	0,4	0,00172	0,133	0,00284	0,311	0,18723
4058	10	4	90	0,667	0,00084	0,689	0,00101	0,578	0,00497	0,6	0,22872
4059	10	4	10	0,0	0,00147	0,0	0,00177	0,0	0,00155	0,0	0,12934
4060	10	4	20	0,0	0,00163	0,0	0,0016	0,022	0,00156	0,022	0,12416
4061	10	4	30	0,0	0,00157	0,022	0,00141	0,022	0,00174	0,022	0,13422
4062	10	4	40	0,0	0,0016	0,0	0,00147	0,022	0,00192	0,022	0,1191
4063	10	4	50	0,0	0,00156	0,022	0,00144	0,067	0,00176	0,044	0,15131
4064	10	4	60	0,044	0,00143	0,044	0,00141	0,089	0,00178	0,044	0,12329
4065	10	4	70	0,289	0,00217	0,289	0,00216	0,222	0,00277	0,333	0,14286
4066	10	4	80	0,556	0,00134	0,533	0,00145	0,6	0,00342	0,289	0,16252
4067	10	4	90	0,822	0,0008	0,822	0,00079	0,533	0,00302	0,711	0,12423
4068	10	4	10	0,0	0,00113	0,0	0,00145	0,0	0,00124	0,0	0,06876
4069	10	4	20	0,0	0,00111	0,0	0,00143	0,0	0,00119	0,022	0,08443
4070	10	4	30	0,0	0,00104	0,0	0,00135	0,0	0,00121	0,022	0,09281
4071	10	4	40	0,0	0,00103	0,0	0,0011	0,0	0,0011	0,044	0,09193
4072	10	4	50	0,089	0,00209	0,089	0,0017	0,089	0,00179	0,156	0,11472
4073	10	4	60	0,022	0,00115	0,022	0,00097	0,089	0,00155	0,111	0,11461
4074	10	4	70	0,133	0,00096	0,133	0,00096	0,156	0,00166	0,089	0,10371
4075	10	4	80	0,444	0,00137	0,422	0,0013	0,378	0,00363	0,444	0,16391
4076	10	4	90	0,711	0,00098	0,689	0,00082	0,467	0,00477	0,733	0,18168
4077	10	4	10	0,0	0,00144	0,0	0,00171	0,0	0,00151	0,0	0,06747
4078	10	4	20	0,0	0,00154	0,0	0,00156	0,0	0,00157	0,0	0,07159
4079	10	4	30	0,0	0,00139	0,0	0,00163	0,0	0,00148	0,0	0,07973
4080	10	4	40	0,0	0,00137	0,0	0,00161	0,022	0,00151	0,022	0,09938
4081	10	4	50	0,0	0,00125	0,0	0,00131	0,0	0,00138	0,0	0,08563
4082	10	4	60	0,044	0,00148	0,044	0,00133	0,089	0,00177	0,067	0,11729
4083	10	4	70	0,2	0,00162	0,156	0,00176	0,2	0,00197	0,067	0,13404
4084	10	4	80	0,444	0,00121	0,444	0,00103	0,378	0,002	0,356	0,10803
4085	10	4	90	0,867	0,00065	0,867	0,00068	0,467	0,00401	0,667	0,20222
4086	10	4	10	0,0	0,00105	0,0	0,0013	0,0	0,00116	0,0	0,05638
4087	10	4	20	0,0	0,00119	0,0	0,00114	0,0	0,00111	0,0	0,05871
4088	10	4	30	0,0	0,00097	0,0	0,00106	0,0	0,00102	0,0	0,07172
4089	10	4	40	0,0	0,00105	0,0	0,00129	0,044	0,00129	0,022	0,10216
4090	10	4	50	0,0	0,00091	0,0	0,00102	0,0	0,00114	0,022	0,07034
4091	10	4	60	0,133	0,00173	0,133	0,00181	0,178	0,00207	0,2	0,10167
4092	10	4	70	0,0	0,00085	0,0	0,0009	0,044	0,00112	0,044	0,11387
4093	10	4	80	0,622	0,00151	0,622	0,00145	0,489	0,00377	0,533	0,17461
4094	10	4	90	0,867	0,00018	0,867	0,00034	0,467	0,00283	0,644	0,13389
4095	10	4	10	0,0	0,00113	0,0	0,00152	0,0	0,00133	0,0	0,09361
4096	10	4	20	0,022	0,00108	0,022	0,00119	0,022	0,00117	0,022	0,10037
4097	10	4	30	0,022	0,00124	0,022	0,00117	0,022	0,00114	0,022	0,08946
4098	10	4	40	0,0	0,00065	0,0	0,00077	0,0	0,00073	0,0	0,07695
4099	10	4	50	0,022	0,001	0,022	0,00118	0,067	0,00137	0,067	0,09227
4100	10	4	60	0,178	0,00101	0,178	0,00104	0,089	0,00128	0,089	0,10763
4101	10	4	70	0,333	0,00381	0,333	0,0024	0,267	0,00225	0,267	0,14038
4102	10	4	80	0,578	0,00074	0,6	0,00077	0,244	0,00224	0,444	0,12699
4103	10	4	90	0,844	0,00047	0,844	0,00032	0,444	0,00258	0,711	0,11026
4104	10	4	10	0,0	0,00183	0,0	0,0017	0,0	0,00165	0,0	0,16417
4105	10	4	20	0,0	0,00147	0,0	0,00178	0,0	0,00144	0,0	0,17332
4106	10	4	30	0,0	0,00137	0,0	0,00164	0,0	0,00141	0,0	0,1585
4107	10	4	40	0,0	0,0015	0,0	0,0015	0,0	0,00137	0,0	0,14087
4108	10	4	50	0,111	0,00198	0,111	0,00205	0,111	0,00187	0,111	0,17847
4109	10	4	60	0,067	0,00158	0,067	0,00141	0,067	0,00171	0,044	0,15288
4110	10	4	70	0,467	0,00071	0,467	0,00087	0,4	0,0015	0,4	0,12252
4111	10	4	80	0,622	0,00208	0,622	0,00175	0,444	0,00356	0,622	0,20285
4112	10	4	90	0,844	0,00074	0,844	0,00074	0,511	0,00417	0,756	0,19567
4113	10	4	10	0,0	0,00101	0,0	0,00147	0,0	0,00111	0,0	0,06232
4114	10	4	20	0,0	0,00093	0,0	0,00117	0,0	0,00105	0,0	0,07561
4115	10	4	30	0,0	0,00094	0,0	0,00113	0,0	0,00101	0,0	0,07408
4116	10	4	40	0,0	0,00073	0,0	0,00095	0,0	0,00057	0,0	0,05973
4117	10	4	50	0,0	0,00081	0,0	0,00099	0,0	0,0011	0,0	0,10518
4118	10	4	60	0,0	0,00078	0,0	0,00093	0,0	0,00086	0,0	0,10805
4119	10	4	70	0,178	0,00132	0,178	0,00117	0,178	0,00121	0,178	0,12393
4120	10	4	80	0,511	0,00144	0,511	0,00135	0,467	0,00269	0,489	0,12841
4121	10	4	90	0,911	0,00044	0,911	0,00057	0,778	0,0034	0,8	0,15685
4122	10	4	10	0,0	0,00111	0,0	0,00096	0,0	0,00087	0,0	0,0439
4123	10	4	20	0,0	0,00134	0,0	0,0015	0,0	0,00133	0,044	0,06864
4124	10	4	30	0,0	0,00143	0,0	0,00129	0,0	0,00139	0,044	0,07091
4125	10	4	40	0,2	0,00166	0,2	0,0017	0,156	0,00178	0,178	0,09815
4126	10	4	50	0,2	0,00212	0,2	0,00205	0,133	0,00203	0,178	0,10569
4127	10	4	60	0,178	0,00162	0,178	0,00133	0,2	0,00195	0,178	0,11356
4128	10	4	70	0,0	0,00129	0,0	0,0015	0,0	0,00168	0,067	0,11427
4129	10	4	80	0,644	0,00171	0,644	0,00159	0,267	0,00318	0,378	0,18188
4130	10	4	90	0,756	0,00074	0,756	0,00044	0,467	0,00279	0,6	0,12237
4131	10	4	10	0,0	0,00107	0,0	0,00133	0,0	0,00115	0,0	0,05512
4132	10	4	20	0,0	0,00118	0,0	0,00115	0,0	0,00109	0,022	0,06582
4133	10	4	30	0,0	0,00095	0,0	0,00125	0,0	0,00102	0,022	0,07813
4134	10	4	40	0,067	0,00119	0,0	0,00112	0,067	0,00162	0,067	0,10967
4135	10	4	50	0,0	0,00085	0,0	0,00094	0,0	0,00093	0,0	0,08343
4136	10	4	60	0,2	0,00116	0,2	0,00098	0,178	0,00196	0,222	0,11556
4137	10	4	70	0,244	0,00251	0,244	0,00241	0,289	0,0025	0,267	0,15395
4138	10	4	80	0,489	0,001	0,467	0,0012	0,311	0,00222	0,311	0,16654
4139	10	4	90	0,822	0,00084	0,822	0,0007	0,6	0,00394	0,578	0,17282
4140	10	4	10	0,0	0,0015	0,0	0,0018	0,0	0,0017	0,0	0,06255
4141	10	4	20	0,0	0,00144	0,0	0,00177	0,0	0,00147	0,0	0,06705
4142	10	4	30	0,0	0,0014	0,0	0,00173	0,0	0,00142	0,0	0,06978
4143	10	4	40	0,044	0,002	0,044	0,00202	0,044	0,00174	0,044	0,07901
4144	10	4	50	0,089	0,00131	0,089	0,00158	0,044	0,00177	0,044	0,09169
4145	10	4	60	0,089	0,00185	0,089	0,00196	0,067	0,00207	0,067	0,10155
4146	10	4	70	0,267	0,00096	0,311	0,00122	0,244	0,00195	0,156	0,12181
4147	10	4	80	0,6	0,00221	0,6	0,00241	0,444	0,00362	0,311	0,16876
4148	10	4	90	0,844	0,00043	0,844	0,0004	0,333	0,00212	0,311	0,08361
4149	10	4	10	0,0	0,0011	0,0	0,00144	0,0	0,00124	0,044	0,05303
4150	10	4	20	0,0	0,00121	0,0	0,0012	0,0	0,00132	0,0	0,06024
4151	10	4	30	0,0	0,00117	0,0	0,00115	0,0	0,00109	0,044	0,06705
4152	10	4	40	0,0	0,00094	0,0	0,00106	0,0	0,00106	0,022	0,08201
4153	10	4	50	0,022	0,00092	0,022	0,00094	0,022	0,00096	0,067	0,07518
4154	10	4	60	0,022	0,00089	0,022	0,00098	0,089	0,00126	0,044	0,09262
4155	10	4	70	0,356	0,00163	0,289	0,00172	0,311	0,00228	0,289	0,12056
4156	10	4	80	0,511	0,00305	0,489	0,00298	0,489	0,00378	0,378	0,18619
4157	10	4	90	0,756	0,00056	0,756	0,00058	0,489	0,00366	0,556	0,17401
4158	10	4	10	0,0	0,00098	0,0	0,00123	0,0	0,0011	0,0	0,05503
4159	10	4	20	0,0	0,00096	0,0	0,00134	0,0	0,00106	0,0	0,06757
4160	10	4	30	0,0	0,00082	0,0	0,0007	0,0	0,00061	0,0	0,05355
4161	10	4	40	0,111	0,00192	0,111	0,00185	0,111	0,00164	0,111	0,08372
4162	10	4	50	0,0	0,00084	0,0	0,00108	0,0	0,00094	0,0	0,07853
4163	10	4	60	0,0	0,0008	0,0	0,00098	0,0	0,00091	0,0	0,09582
4164	10	4	70	0,111	0,00177	0,2	0,0022	0,2	0,0019	0,244	0,11885
4165	10	4	80	0,711	0,00336	0,711	0,00325	0,556	0,00507	0,511	0,29063
4166	10	4	90	0,889	0,00049	0,889	0,00062	0,711	0,0032	0,622	0,17355
4167	10	4	10	0,022	0,0011	0,022	0,00115	0,022	0,00114	0,022	0,05337
4168	10	4	20	0,0	0,00142	0,0	0,00137	0,0	0,00142	0,022	0,06561
4169	10	4	30	0,0	0,00101	0,0	0,00082	0,0	0,00087	0,022	0,05705
4170	10	4	40	0,022	0,00119	0,022	0,00096	0,022	0,00098	0,022	0,07542
4171	10	4	50	0,022	0,00096	0,022	0,00106	0,089	0,00128	0,044	0,08233
4172	10	4	60	0,022	0,001	0,022	0,00104	0,089	0,00159	0,067	0,09927
4173	10	4	70	0,289	0,00153	0,289	0,00151	0,178	0,00192	0,178	0,0848
4174	10	4	80	0,444	0,00182	0,444	0,00165	0,311	0,00265	0,311	0,14085
4175	10	4	90	0,8	0,00087	0,8	0,00087	0,556	0,00446	0,444	0,18554
4176	10	4	10	0,0	0,00139	0,0	0,00172	0,0	0,00137	0,0	0,05922
4177	10	4	20	0,0	0,00086	0,0	0,00108	0,0	0,00081	0,022	0,06454
4178	10	4	30	0,0	0,00126	0,0	0,00149	0,0	0,00125	0,022	0,07122
4179	10	4	40	0,0	0,00148	0,0	0,00133	0,067	0,00167	0,044	0,08581
4180	10	4	50	0,0	0,00142	0,0	0,00125	0,067	0,00169	0,044	0,09658
4181	10	4	60	0,022	0,0009	0,022	0,00095	0,067	0,00121	0,044	0,09126
4182	10	4	70	0,244	0,00299	0,244	0,00285	0,333	0,00316	0,311	0,14409
4183	10	4	80	0,333	0,00084	0,333	0,00084	0,311	0,00245	0,2	0,10552
4184	10	4	90	0,778	0,0006	0,756	0,00066	0,667	0,00378	0,4	0,17675
4185	10	4	10	0,0	0,00117	0,0	0,00125	0,0	0,0013	0,022	0,05572
4186	10	4	20	0,0	0,00072	0,0	0,0009	0,0	0,00072	0,022	0,0577
4187	10	4	30	0,0	0,001	0,0	0,0011	0,0	0,00111	0,044	0,04634
4188	10	4	40	0,0	0,00128	0,0	0,00114	0,0	0,00116	0,022	0,07131
4189	10	4	50	0,022	0,00096	0,022	0,00095	0,022	0,00095	0,067	0,0709
4190	10	4	60	0,022	0,00093	0,022	0,00115	0,089	0,00134	0,111	0,07856
4191	10	4	70	0,133	0,00101	0,133	0,00098	0,156	0,00161	0,156	0,09201
4192	10	4	80	0,489	0,00147	0,467	0,00137	0,489	0,00281	0,422	0,09693
4193	10	4	90	0,756	0,00054	0,733	0,00072	0,467	0,00397	0,422	0,16713
4194	10	4	10	0,0	0,00227	0,0	0,00246	0,0	0,00239	0,0	0,17877
4195	10	4	20	0,0	0,00207	0,0	0,00215	0,0	0,00186	0,0	0,16001
4196	10	4	30	0,067	0,00156	0,089	0,00143	0,089	0,00156	0,022	0,14863
4197	10	4	40	0,067	0,00198	0,067	0,0019	0,089	0,00184	0,067	0,14377
4198	10	4	50	0,089	0,00272	0,089	0,00267	0,089	0,00294	0,089	0,17608
4199	10	4	60	0,2	0,00284	0,2	0,00282	0,244	0,00347	0,244	0,18739
4200	10	4	70	0,333	0,0012	0,333	0,00135	0,244	0,00238	0,289	0,17577
4201	10	4	80	0,556	0,0028	0,556	0,00276	0,356	0,00403	0,333	0,24461
4202	10	4	90	0,822	0,00099	0,822	0,00105	0,444	0,00478	0,778	0,26035
4203	10	4	10	0,0	0,00179	0,0	0,00147	0,0	0,00161	0,022	0,06537
4204	10	4	20	0,0	0,00163	0,0	0,00144	0,0	0,00154	0,022	0,07315
4205	10	4	30	0,0	0,0015	0,0	0,00147	0,044	0,00163	0,067	0,10106
4206	10	4	40	0,0	0,00088	0,0	0,00095	0,089	0,00118	0,022	0,05535
4207	10	4	50	0,022	0,00124	0,022	0,00142	0,022	0,00128	0,089	0,08724
4208	10	4	60	0,156	0,00181	0,156	0,00155	0,111	0,00169	0,133	0,11249
4209	10	4	70	0,022	0,00125	0,022	0,00147	0,022	0,00178	0,067	0,10952
4210	10	4	80	0,4	0,00076	0,378	0,00102	0,222	0,00181	0,133	0,11428
4211	10	4	90	0,756	0,00106	0,756	0,00111	0,422	0,00332	0,711	0,12721
4212	10	4	10	0,022	0,00171	0,022	0,0014	0,022	0,00157	0,044	0,0682
4213	10	4	20	0,0	0,00182	0,0	0,00154	0,0	0,00169	0,044	0,08172
4214	10	4	30	0,111	0,00259	0,111	0,00239	0,044	0,00241	0,111	0,12121
4215	10	4	40	0,133	0,00296	0,133	0,00265	0,089	0,00264	0,133	0,16666
4216	10	4	50	0,178	0,00191	0,178	0,00159	0,089	0,00168	0,178	0,13562
4217	10	4	60	0,156	0,00204	0,156	0,00171	0,089	0,00177	0,222	0,13937
4218	10	4	70	0,4	0,00138	0,4	0,0012	0,289	0,00264	0,422	0,16491
4219	10	4	80	0,533	0,00068	0,533	0,00058	0,267	0,00291	0,467	0,1683
4220	10	4	90	0,533	0,00068	0,533	0,00058	0,6	0,00464	0,511	0,23947
4221	10	4	10	0,022	0,00185	0,022	0,0019	0,0	0,00173	0,0	0,07547
4222	10	4	20	0,022	0,0016	0,022	0,00165	0,0	0,00174	0,0	0,096
4223	10	4	30	0,0	0,00169	0,0	0,00162	0,0	0,00154	0,0	0,08796
4224	10	4	40	0,022	0,00145	0,022	0,00163	0,022	0,00153	0,022	0,11996
4225	10	4	50	0,156	0,00233	0,156	0,00205	0,111	0,00196	0,133	0,13342
4226	10	4	60	0,133	0,0015	0,133	0,00121	0,089	0,00118	0,111	0,08222
4227	10	4	70	0,222	0,00098	0,222	0,001	0,156	0,00213	0,2	0,12396
4228	10	4	80	0,556	0,00242	0,533	0,0023	0,533	0,00445	0,422	0,18919
4229	10	4	90	0,733	0,0006	0,756	0,0007	0,489	0,00416	0,711	0,15578
4230	10	4	10	0,0	0,00164	0,0	0,00179	0,0	0,00178	0,0	0,0755
4231	10	4	20	0,0	0,00173	0,0	0,00179	0,0	0,00155	0,0	0,09151
4232	10	4	30	0,0	0,00149	0,0	0,00163	0,0	0,00162	0,0	0,08669
4233	10	4	40	0,022	0,00176	0,0	0,00168	0,022	0,00184	0,022	0,08832
4234	10	4	50	0,156	0,00193	0,156	0,00181	0,089	0,0023	0,089	0,10565
4235	10	4	60	0,222	0,00141	0,222	0,00158	0,111	0,0023	0,111	0,09883
4236	10	4	70	0,422	0,00241	0,422	0,00203	0,222	0,00301	0,222	0,14056
4237	10	4	80	0,356	0,00329	0,356	0,00329	0,333	0,00351	0,178	0,16286
4238	10	4	90	0,911	0,00055	0,889	0,0006	0,711	0,00387	0,289	0,18148
4239	10	4	10	0,0	0,00192	0,0	0,00193	0,0	0,00161	0,0	0,07671
4240	10	4	20	0,0	0,00182	0,0	0,00183	0,0	0,00167	0,0	0,09156
4241	10	4	30	0,0	0,00175	0,0	0,00154	0,0	0,0016	0,044	0,09889
4242	10	4	40	0,111	0,0024	0,111	0,00229	0,111	0,00243	0,156	0,11527
4243	10	4	50	0,244	0,00276	0,244	0,00248	0,2	0,00249	0,244	0,15622
4244	10	4	60	0,133	0,0012	0,133	0,00133	0,022	0,00113	0,067	0,10037
4245	10	4	70	0,133	0,00113	0,133	0,00143	0,022	0,00109	0,044	0,0946
4246	10	4	80	0,689	0,00174	0,689	0,00147	0,267	0,0037	0,489	0,22997
4247	10	4	90	0,711	0,00085	0,689	0,00102	0,667	0,00457	0,6	0,22261
4248	10	4	10	0,0	0,00118	0,0	0,00162	0,0	0,00142	0,0	0,06389
4249	10	4	20	0,0	0,0014	0,0	0,00131	0,0	0,00147	0,0	0,06279
4250	10	4	30	0,022	0,00103	0,022	0,00114	0,022	0,00117	0,044	0,06553
4251	10	4	40	0,044	0,00123	0,044	0,00106	0,111	0,00153	0,089	0,08264
4252	10	4	50	0,0	0,001	0,0	0,00113	0,0	0,00112	0,0	0,0782
4253	10	4	60	0,244	0,00179	0,244	0,00156	0,133	0,00166	0,2	0,10154
4254	10	4	70	0,333	0,00186	0,333	0,00169	0,378	0,00248	0,378	0,12741
4255	10	4	80	0,356	0,00259	0,311	0,00265	0,467	0,00392	0,422	0,16217
4256	10	4	90	0,733	0,00092	0,733	0,00109	0,533	0,00488	0,489	0,19426
4257	10	4	10	0,0	0,00128	0,0	0,00131	0,0	0,00131	0,0	0,10167
4258	10	4	20	0,0	0,00104	0,0	0,00141	0,0	0,00119	0,0	0,10581
4259	10	4	30	0,0	0,00102	0,0	0,00133	0,0	0,00116	0,0	0,10459
4260	10	4	40	0,044	0,00128	0,044	0,0012	0,067	0,00162	0,044	0,11453
4261	10	4	50	0,156	0,00171	0,156	0,00175	0,156	0,00182	0,156	0,15494
4262	10	4	60	0,044	0,00093	0,044	0,00106	0,067	0,00131	0,067	0,11453
4263	10	4	70	0,067	0,00096	0,067	0,00097	0,111	0,00166	0,089	0,13051
4264	10	4	80	0,356	0,00167	0,356	0,0016	0,311	0,00309	0,4	0,16585
4265	10	4	90	0,8	0,00051	0,8	0,00055	0,333	0,00379	0,778	0,14768
4266	10	4	10	0,0	0,0015	0,0	0,00164	0,0	0,00193	0,0	0,06961
4267	10	4	20	0,0	0,00147	0,0	0,00178	0,044	0,00159	0,044	0,05929
4268	10	4	30	0,0	0,00144	0,0	0,00158	0,067	0,0019	0,067	0,08735
4269	10	4	40	0,044	0,00101	0,044	0,0013	0,067	0,00138	0,0	0,08728
4270	10	4	50	0,0	0,0009	0,0	0,00098	0,044	0,00083	0,044	0,06134
4271	10	4	60	0,178	0,00188	0,178	0,00188	0,178	0,0024	0,178	0,10567
4272	10	4	70	0,222	0,00216	0,222	0,00214	0,267	0,00262	0,267	0,12258
4273	10	4	80	0,467	0,00116	0,467	0,00115	0,244	0,00211	0,156	0,10877
4274	10	4	90	0,844	0,00093	0,844	0,00077	0,667	0,00482	0,467	0,18453
4275	10	4	10	0,0	0,00108	0,0	0,00142	0,0	0,00123	0,0	0,06947
4276	10	4	20	0,0	0,00108	0,0	0,00148	0,0	0,00119	0,0	0,07778
4277	10	4	30	0,0	0,00097	0,0	0,00118	0,0	0,00113	0,0	0,07892
4278	10	4	40	0,022	0,00096	0,022	0,00105	0,022	0,00099	0,022	0,0723
4279	10	4	50	0,022	0,00097	0,022	0,00103	0,044	0,00124	0,044	0,11036
4280	10	4	60	0,2	0,00071	0,178	0,00063	0,067	0,00093	0,067	0,07619
4281	10	4	70	0,4	0,00195	0,422	0,00183	0,356	0,00237	0,356	0,14391
4282	10	4	80	0,689	0,00085	0,689	0,00112	0,333	0,00188	0,467	0,14077
4283	10	4	90	0,844	0,00073	0,844	0,00079	0,489	0,00381	0,689	0,16101
4284	10	4	10	0,0	8e-05	0,0	0,00044	0,0	0,00043	0,0	0,02134
4285	10	4	20	0,0	8e-05	0,0	0,00041	0,0	0,00039	0,0	0,02894
4286	10	4	30	0,0	8e-05	0,0	0,00037	0,0	0,00037	0,0	0,03791
4287	10	4	40	0,0	8e-05	0,0	0,00035	0,0	0,00035	0,0	0,04287
4288	10	4	50	0,0	8e-05	0,0	0,00032	0,0	0,00032	0,0	0,05111
4289	10	4	60	0,0	7e-05	0,0	0,00028	0,0	0,00028	0,0	0,05527
4290	10	4	70	0,0	0,0001	0,2	0,00034	0,2	0,00096	0,2	0,11126
4291	10	4	80	0,0	8e-05	0,511	0,00037	0,511	0,00154	0,511	0,09658
4292	10	4	90	0,0	7e-05	0,889	0,00035	0,889	0,00285	0,889	0,14543
4293	10	4	10	0,0	0,00073	0,0	0,00078	0,0	0,00068	0,0	0,03564
4294	10	4	20	0,0	0,00102	0,022	0,00142	0,022	0,0013	0,022	0,06228
4295	10	4	30	0,0	0,00096	0,0	0,00132	0,0	0,0011	0,0	0,07423
4296	10	4	40	0,0	0,001	0,022	0,00117	0,022	0,00119	0,022	0,09694
4297	10	4	50	0,0	0,00089	0,022	0,001	0,022	0,00108	0,022	0,11002
4298	10	4	60	0,156	0,0012	0,156	0,00153	0,156	0,00124	0,156	0,10646
4299	10	4	70	0,2	0,00083	0,2	0,00093	0,022	0,00126	0,022	0,11464
4300	10	4	80	0,6	0,00141	0,6	0,00125	0,511	0,00174	0,489	0,12125
4301	10	4	90	0,844	0,00057	0,844	0,00061	0,556	0,00357	0,689	0,13802
4302	10	4	10	0,0	0,00186	0,0	0,00174	0,0	0,00178	0,0	0,06898
4303	10	4	20	0,0	0,00196	0,0	0,00174	0,0	0,00178	0,0	0,06998
4304	10	4	30	0,0	0,00199	0,0	0,00186	0,044	0,00183	0,044	0,1054
4305	10	4	40	0,0	0,00184	0,0	0,00168	0,022	0,0017	0,022	0,09561
4306	10	4	50	0,0	0,00184	0,0	0,00166	0,0	0,00146	0,0	0,09262
4307	10	4	60	0,289	0,00198	0,289	0,00178	0,178	0,00239	0,222	0,13215
4308	10	4	70	0,2	0,00181	0,2	0,00163	0,2	0,00226	0,178	0,14786
4309	10	4	80	0,489	0,00147	0,489	0,00122	0,311	0,00274	0,4	0,12605
4310	10	4	90	0,844	0,00086	0,844	0,00085	0,467	0,00396	0,667	0,2045
4311	10	4	10	0,0	0,00167	0,0	0,00153	0,0	0,00169	0,0	0,09774
4312	10	4	20	0,0	0,00146	0,0	0,0016	0,0	0,00146	0,044	0,10058
4313	10	4	30	0,0	0,00139	0,0	0,00156	0,0	0,00143	0,0	0,11543
4314	10	4	40	0,111	0,00185	0,111	0,00158	0,022	0,00176	0,067	0,1067
4315	10	4	50	0,089	0,00133	0,089	0,00132	0,0	0,00146	0,022	0,10204
4316	10	4	60	0,089	0,00186	0,089	0,00175	0,156	0,00173	0,244	0,10449
4317	10	4	70	0,444	0,00265	0,378	0,00249	0,422	0,00337	0,444	0,17539
4318	10	4	80	0,6	0,00141	0,578	0,00141	0,511	0,00399	0,511	0,22523
4319	10	4	90	0,711	0,00041	0,711	0,00035	0,267	0,00361	0,622	0,19931
4320	10	4	10	0,0	0,00106	0,0	0,00144	0,0	0,00115	0,0	0,05382
4321	10	4	20	0,022	0,00106	0,0	0,00169	0,022	0,00131	0,022	0,06377
4322	10	4	30	0,022	0,00099	0,0	0,00137	0,022	0,00127	0,022	0,07774
4323	10	4	40	0,0	0,00092	0,0	0,00105	0,0	0,00099	0,0	0,0679
4324	10	4	50	0,0	0,00087	0,0	0,00097	0,0	0,00111	0,0	0,07715
4325	10	4	60	0,0	0,00101	0,0	0,00094	0,0	0,00089	0,0	0,08311
4326	10	4	70	0,4	0,00085	0,378	0,00091	0,356	0,00214	0,356	0,10526
4327	10	4	80	0,444	0,00133	0,444	0,00158	0,267	0,0014	0,267	0,10772
4328	10	4	90	0,911	0,00044	0,911	0,00052	0,578	0,00335	0,756	0,15183
4329	10	4	10	0,0	0,00176	0,0	0,00169	0,0	0,00166	0,0	0,15709
4330	10	4	20	0,0	0,0017	0,0	0,00171	0,0	0,00154	0,0	0,15144
4331	10	4	30	0,0	0,00147	0,0	0,00178	0,0	0,00158	0,0	0,14065
4332	10	4	40	0,067	0,00136	0,067	0,00124	0,067	0,00158	0,067	0,10831
4333	10	4	50	0,133	0,00201	0,133	0,00189	0,133	0,00217	0,111	0,18465
4334	10	4	60	0,089	0,00218	0,089	0,00216	0,089	0,00193	0,089	0,17449
4335	10	4	70	0,156	0,00145	0,156	0,0014	0,133	0,00213	0,111	0,15063
4336	10	4	80	0,578	0,0019	0,6	0,00168	0,422	0,00418	0,511	0,20725
4337	10	4	90	0,889	0,0009	0,889	0,00086	0,511	0,00477	0,667	0,23099
4338	10	4	10	0,0	0,00224	0,0	0,00221	0,022	0,00226	0,022	0,14259
4339	10	4	20	0,0	0,00216	0,0	0,00198	0,0	0,00199	0,0	0,12491
4340	10	4	30	0,0	0,00236	0,0	0,00204	0,0	0,00243	0,0	0,13398
