	Nodes	Option	RandomAvg_Sym_Diff	RandomAvg_Duration_(sek)	GreedyAvg_Sym_Diff	GreedyAvg_Duration_(sek)	GreedySum_Sym_Diff	GreedySum_Duration_(sek)	LouvainAvg_Sym_Diff	LouvainAvg_Duration_(sek)	LouvainAvgMod_Sym_Diff	LouvainAvgMod_Duration_(sek)	LeidenAvg_1_1_Sym_Diff	LeidenAvg_1_1_Duration_(sek)	LeidenAvgMod_1_1_Sym_Diff	LeidenAvgMod_1_1_Duration_(sek)	LeidenAvg_1_7_001_Sym_Diff	LeidenAvg_1_7_001_Duration_(sek)	LeidenAvgMod_1_7_001_Sym_Diff	LeidenAvgMod_1_7_001_Duration_(sek)	GreedyAvg_med_Sym_Diff	GreedyAvg_med_Duration_(sek)	GreedySum_med_Sym_Diff	GreedySum_med_Duration_(sek)	LouvainAvg_med_Sym_Diff	LouvainAvg_med_Duration_(sek)	LouvainAvgMod_med_Sym_Diff	LouvainAvgMod_med_Duration_(sek)	LeidenAvg_1_1_med_Sym_Diff	LeidenAvg_1_1_med_Duration_(sek)	LeidenAvg_1_7_001_med_Sym_Diff	LeidenAvg_1_7_001_med_Duration_(sek)
290	10	2	0,378	0,00121	0,378	0,00677	0,378	0,00765	0,0	0,1086	0,378	0,12441	0,0	0,12735	0,378	0,16347	0,0	0,13042	0,378	0,15803	0,378	0,0073	0,378	0,00698	0,0	0,11036	0,378	0,12356	0,0	0,12411	0,0	0,12434
291	10	2	0,0	0,00122	0,0	0,00633	0,0	0,00838	0,0	0,14073	0,0	0,13941	0,0	0,18558	0,0	0,15824	0,0	0,19952	0,0	0,16287	0,0	0,00656	0,0	0,0079	0,0	0,14041	0,0	0,13843	0,0	0,14904	0,0	0,21261
292	10	2	0,0	0,00128	0,0	0,00854	0,0	0,00769	0,0	0,11088	0,0	0,15358	0,0	0,12429	0,0	0,17492	0,0	0,12361	0,0	0,17361	0,0	0,00784	0,0	0,00769	0,0	0,11237	0,0	0,15416	0,0	0,12558	0,0	0,12565
293	10	2	0,0	0,0013	0,0	0,00875	0,0	0,00596	0,0	0,1144	0,0	0,12437	0,0	0,12941	0,0	0,15633	0,0	0,12067	0,0	0,15695	0,0	0,00764	0,0	0,00692	0,0	0,1137	0,0	0,12202	0,0	0,12347	0,0	0,11287
294	10	2	0,356	0,0013	0,0	0,00754	0,356	0,00818	0,0	0,10938	0,022	0,12469	0,0	0,13549	0,2	0,15731	0,0	0,13843	0,022	0,15211	0,356	0,0069	0,356	0,00742	0,0	0,10896	0,022	0,12143	0,0	0,11633	0,0	0,12941
295	10	2	0,2	0,00134	0,2	0,00659	0,2	0,00713	0,0	0,09722	0,2	0,13812	0,0	0,12224	0,2	0,15992	0,0	0,12948	0,2	0,16461	0,0	0,00732	0,2	0,00732	0,0	0,09664	0,2	0,1387	0,0	0,12843	0,0	0,12701
296	10	2	0,356	0,00133	0,356	0,00788	0,356	0,00832	0,0	0,12262	0,022	0,13166	0,0	0,12654	0,022	0,16266	0,0	0,11354	0,022	0,16857	0,356	0,007	0,356	0,00889	0,0	0,12304	0,022	0,13189	0,0	0,14287	0,0	0,13447
297	10	2	0,0	0,00123	0,0	0,00668	0,0	0,00632	0,0	0,07847	0,0	0,12848	0,0	0,09138	0,0	0,15877	0,0	0,09448	0,0	0,16075	0,0	0,00804	0,0	0,00934	0,0	0,07832	0,0	0,12715	0,0	0,08957	0,0	0,09284
298	10	2	0,2	0,00121	0,2	0,0058	0,2	0,0083	0,2	0,15154	0,2	0,1314	0,2	0,18485	0,2	0,15165	0,2	0,16207	0,2	0,15558	0,2	0,00805	0,2	0,00683	0,2	0,15244	0,2	0,13226	0,2	0,16631	0,2	0,15925
299	10	2	0,356	0,00128	0,356	0,00739	0,356	0,00693	0,0	0,09242	0,022	0,14393	0,0	0,13684	0,022	0,16912	0,0	0,10819	0,022	0,16725	0,0	0,00694	0,356	0,00766	0,0	0,09233	0,022	0,14281	0,0	0,12122	0,0	0,14314
300	10	3	0,444	0,00128	0,244	0,00764	0,089	0,00694	0,022	0,0778	0,244	0,1365	0,022	0,08938	0,244	0,16959	0,022	0,09172	0,244	0,16247	0,089	0,00579	0,089	0,00795	0,022	0,07778	0,244	0,13667	0,022	0,09391	0,022	0,08986
301	10	3	0,0	0,00123	0,0	0,00861	0,0	0,00875	0,0	0,08005	0,0	0,13837	0,0	0,09123	0,0	0,17255	0,0	0,09626	0,0	0,16218	0,0	0,00437	0,0	0,00697	0,0	0,08098	0,0	0,13794	0,0	0,09658	0,0	0,09552
302	10	3	0,2	0,00074	0,2	0,0032	0,2	0,00406	0,0	0,06426	0,2	0,06674	0,0	0,07879	0,2	0,08836	0,0	0,07734	0,2	0,09098	0,2	0,00447	0,2	0,00452	0,0	0,06462	0,2	0,07129	0,0	0,07604	0,0	0,07832
303	10	3	0,4	0,00129	0,0	0,00643	0,0	0,00647	0,0	0,07228	0,444	0,14113	0,0	0,08369	0,489	0,17389	0,0	0,08309	0,489	0,16852	0,0	0,00532	0,0	0,00645	0,0	0,07336	0,444	0,14138	0,0	0,08427	0,0	0,08333
304	10	3	0,333	0,00124	0,0	0,00572	0,178	0,00756	0,0	0,07911	0,667	0,13616	0,0	0,09059	0,667	0,11364	0,0	0,0851	0,667	0,16714	0,0	0,00554	0,178	0,00784	0,0	0,07944	0,667	0,13627	0,0	0,08529	0,0	0,08519
305	10	3	0,667	0,0013	0,178	0,0056	0,0	0,00801	0,0	0,08291	0,4	0,13067	0,0	0,09331	0,4	0,15768	0,0	0,09404	0,4	0,16362	0,0	0,0053	0,156	0,00757	0,0	0,08195	0,4	0,13047	0,0	0,09205	0,0	0,09312
306	10	3	0,0	0,00121	0,0	0,00879	0,0	0,00653	0,0	0,07923	0,0	0,12789	0,0	0,09044	0,0	0,16647	0,0	0,09439	0,0	0,15991	0,0	0,00644	0,0	0,00677	0,0	0,07918	0,0	0,12786	0,0	0,095	0,0	0,09329
307	10	3	0,378	0,00127	0,0	0,00754	0,378	0,00757	0,0	0,08739	0,2	0,12351	0,0	0,10661	0,2	0,14939	0,0	0,10325	0,2	0,15161	0,378	0,00756	0,378	0,00779	0,0	0,08634	0,2	0,12369	0,0	0,10722	0,0	0,1082
308	10	3	0,711	0,00125	0,0	0,00571	0,0	0,00693	0,0	0,07969	0,222	0,12448	0,0	0,08992	0,222	0,1584	0,0	0,08897	0,422	0,14732	0,0	0,00542	0,156	0,00843	0,0	0,07934	0,222	0,12498	0,0	0,09268	0,0	0,09039
309	10	3	0,511	0,00129	0,133	0,006	0,178	0,00733	0,0	0,09601	0,356	0,14756	0,0	0,11509	0,356	0,1683	0,0	0,1191	0,356	0,17315	0,156	0,00749	0,178	0,00656	0,0	0,09655	0,356	0,14899	0,0	0,12174	0,0	0,11811
310	10	3	0,467	0,00136	0,133	0,00815	0,2	0,0064	0,0	0,0775	0,467	0,1341	0,0	0,09309	0,467	0,1597	0,0	0,09007	0,467	0,17145	0,044	0,0086	0,467	0,00797	0,0	0,07776	0,467	0,13337	0,0	0,09517	0,0	0,08908
311	10	3	0,467	0,0013	0,178	0,00848	0,311	0,007	0,0	0,08147	0,311	0,14445	0,0	0,09887	0,311	0,17485	0,0	0,09842	0,444	0,16663	0,2	0,00719	0,311	0,00739	0,0	0,08123	0,311	0,14374	0,0	0,09353	0,0	0,09869
312	10	3	0,533	0,00128	0,156	0,00758	0,222	0,00688	0,0	0,10051	0,222	0,12231	0,0	0,11169	0,222	0,15458	0,0	0,11172	0,378	0,16201	0,178	0,00737	0,178	0,00681	0,0	0,10094	0,222	0,12197	0,0	0,10949	0,0	0,11417
313	10	3	0,2	0,00074	0,2	0,00365	0,2	0,0055	0,0	0,09719	0,2	0,08523	0,0	0,12144	0,2	0,08716	0,0	0,12467	0,2	0,09208	0,2	0,00349	0,2	0,00478	0,0	0,09889	0,2	0,06858	0,0	0,12629	0,0	0,12654
314	10	3	0,533	0,00141	0,0	0,00579	0,2	0,00853	0,0	0,08557	0,311	0,12077	0,0	0,08789	0,311	0,1579	0,0	0,09157	0,311	0,15419	0,178	0,00706	0,0	0,00699	0,0	0,08507	0,311	0,11969	0,0	0,08918	0,0	0,09151
315	10	3	0,533	0,00124	0,133	0,00619	0,178	0,00748	0,0	0,08776	0,378	0,12913	0,0	0,10217	0,378	0,16484	0,0	0,10608	0,067	0,1586	0,133	0,00667	0,178	0,00742	0,0	0,0884	0,378	0,12983	0,0	0,10715	0,0	0,10031
316	10	3	0,533	0,00133	0,133	0,00717	0,178	0,00686	0,0	0,08294	0,533	0,13181	0,0	0,09212	0,533	0,15884	0,0	0,09019	0,533	0,1697	0,0	0,00688	0,178	0,00691	0,0	0,08225	0,533	0,13224	0,0	0,08825	0,0	0,09201
317	10	3	0,467	0,0013	0,133	0,00606	0,222	0,00689	0,0	0,08101	0,467	0,12386	0,0	0,09532	0,467	0,1663	0,0	0,0913	0,467	0,16469	0,133	0,00708	0,222	0,00732	0,0	0,08095	0,467	0,12409	0,0	0,09053	0,0	0,08811
318	10	3	0,489	0,00122	0,511	0,00935	0,178	0,0069	0,0	0,08152	0,2	0,14194	0,0	0,08859	0,222	0,17009	0,0	0,09728	0,2	0,1635	0,133	0,00508	0,178	0,00725	0,0	0,05925	0,2	0,08571	0,0	0,07331	0,0	0,0996
319	10	3	0,422	0,00127	0,133	0,00675	0,089	0,00857	0,0	0,08302	0,267	0,12558	0,0	0,09179	0,267	0,15303	0,0	0,09691	0,267	0,15161	0,089	0,00531	0,222	0,00656	0,0	0,0838	0,267	0,12592	0,0	0,09425	0,0	0,09292
320	10	3	0,378	0,00123	0,0	0,0065	0,378	0,0079	0,0	0,0868	0,378	0,11973	0,0	0,10034	0,378	0,16049	0,0	0,11834	0,378	0,16045	0,378	0,01029	0,378	0,00752	0,0	0,08664	0,378	0,11947	0,0	0,10173	0,0	0,0999
321	10	3	0,511	0,00129	0,0	0,00571	0,067	0,00699	0,0	0,08561	0,378	0,13277	0,0	0,09459	0,378	0,16877	0,0	0,09256	0,378	0,16431	0,067	0,00587	0,067	0,00651	0,0	0,08498	0,378	0,13271	0,0	0,09019	0,0	0,09105
322	10	3	0,467	0,0008	0,0	0,00339	0,0	0,00419	0,0	0,04551	0,133	0,08339	0,0	0,05502	0,467	0,10849	0,0	0,05627	0,378	0,10566	0,0	0,00758	0,2	0,00721	0,0	0,07422	0,133	0,08329	0,0	0,05425	0,0	0,07838
323	10	3	0,6	0,00125	0,0	0,00598	0,156	0,00703	0,0	0,07611	0,133	0,13051	0,0	0,08473	0,133	0,17149	0,0	0,08399	0,244	0,16919	0,0	0,00656	0,0	0,00756	0,0	0,07554	0,133	0,13077	0,0	0,089	0,0	0,08097
324	10	3	0,422	0,00126	0,133	0,0057	0,178	0,00571	0,0	0,07316	0,533	0,11795	0,0	0,1054	0,533	0,15813	0,0	0,10873	0,533	0,16917	0,133	0,00578	0,222	0,00667	0,0	0,07299	0,533	0,11917	0,0	0,08954	0,0	0,0984
325	10	3	0,644	0,0013	0,111	0,00563	0,0	0,00632	0,0	0,08115	0,133	0,14831	0,0	0,08995	0,111	0,16567	0,0	0,0877	0,111	0,16546	0,111	0,00649	0,156	0,00718	0,0	0,08132	0,133	0,14748	0,0	0,08886	0,0	0,09218
326	10	3	0,378	0,00084	0,356	0,00343	0,2	0,00415	0,0	0,06178	0,556	0,145	0,0	0,09423	0,556	0,10786	0,0	0,09046	0,511	0,11447	0,089	0,00586	0,2	0,00766	0,0	0,07708	0,556	0,1416	0,0	0,05448	0,0	0,05576
327	10	3	0,733	0,00131	0,044	0,00538	0,044	0,00707	0,022	0,07683	0,244	0,12934	0,0	0,07726	0,244	0,1686	0,0	0,08174	0,222	0,15781	0,044	0,00558	0,044	0,00786	0,022	0,07596	0,244	0,12885	0,0	0,08512	0,0	0,0791
328	10	3	0,0	0,00127	0,0	0,00607	0,0	0,00694	0,0	0,12518	0,0	0,13205	0,0	0,13281	0,0	0,16879	0,0	0,13275	0,0	0,16721	0,0	0,00867	0,0	0,00767	0,0	0,12568	0,0	0,13099	0,0	0,13721	0,0	0,138
329	10	3	0,0	0,00131	0,0	0,00797	0,0	0,00736	0,0	0,12327	0,0	0,14419	0,0	0,10704	0,0	0,16289	0,0	0,10599	0,0	0,1559	0,0	0,00806	0,0	0,00774	0,0	0,12229	0,0	0,14051	0,0	0,12078	0,0	0,12205
330	10	3	0,378	0,00124	0,0	0,0071	0,378	0,00753	0,0	0,11734	0,2	0,12734	0,0	0,12794	0,2	0,15513	0,0	0,1172	0,2	0,15195	0,378	0,00848	0,378	0,00826	0,0	0,11568	0,2	0,12851	0,0	0,11417	0,0	0,1277
331	10	3	0,0	0,00135	0,0	0,00626	0,0	0,00763	0,0	0,0963	0,0	0,13021	0,0	0,11248	0,0	0,15312	0,0	0,11419	0,0	0,15201	0,0	0,00709	0,0	0,00834	0,0	0,09594	0,0	0,13057	0,0	0,11336	0,0	0,11431
332	10	3	0,356	0,00121	0,356	0,00567	0,356	0,00671	0,0	0,08342	0,356	0,11473	0,0	0,12986	0,356	0,15159	0,0	0,12919	0,356	0,15398	0,356	0,00777	0,356	0,00746	0,0	0,08303	0,356	0,11472	0,0	0,12036	0,0	0,12291
333	10	3	0,378	0,00076	0,378	0,00437	0,378	0,0052	0,378	0,08572	0,022	0,07924	0,378	0,17143	0,022	0,10276	0,378	0,14196	0,022	0,09532	0,378	0,00736	0,378	0,00692	0,378	0,14379	0,022	0,1326	0,378	0,13855	0,378	0,12249
334	10	3	0,511	0,00133	0,511	0,00856	0,511	0,00783	0,0	0,08277	0,511	0,11948	0,511	0,15579	0,511	0,16063	0,511	0,1685	0,511	0,16076	0,511	0,00727	0,511	0,00687	0,0	0,08283	0,511	0,11854	0,511	0,185	0,511	0,12074
335	10	3	0,0	0,00132	0,0	0,00657	0,0	0,00719	0,0	0,13394	0,0	0,12237	0,0	0,14472	0,0	0,16049	0,0	0,14361	0,0	0,16064	0,0	0,0072	0,0	0,00718	0,0	0,13379	0,0	0,12119	0,0	0,15461	0,0	0,145
336	10	3	0,2	0,0013	0,2	0,00804	0,2	0,00916	0,0	0,12335	0,0	0,13001	0,0	0,08696	0,0	0,16061	0,0	0,07816	0,0	0,15975	0,2	0,00366	0,2	0,00475	0,0	0,07118	0,0	0,08126	0,0	0,16056	0,0	0,14487
337	10	3	0,533	0,00131	0,156	0,00727	0,156	0,00676	0,0	0,0986	0,533	0,14901	0,0	0,11104	0,533	0,16962	0,0	0,11613	0,533	0,17666	0,156	0,00624	0,222	0,0087	0,0	0,09903	0,533	0,14883	0,0	0,11254	0,0	0,11501
338	10	3	0,644	0,0013	0,0	0,00527	0,0	0,00758	0,0	0,09288	0,511	0,13658	0,0	0,08992	0,511	0,17365	0,0	0,08921	0,511	0,16951	0,0	0,00616	0,0	0,00667	0,0	0,09361	0,511	0,13636	0,0	0,09358	0,0	0,09269
339	10	3	0,622	0,0014	0,0	0,00609	0,0	0,00804	0,0	0,08089	0,333	0,13887	0,0	0,09127	0,333	0,1619	0,0	0,09215	0,333	0,16866	0,0	0,00594	0,0	0,00743	0,0	0,08116	0,333	0,13943	0,0	0,09168	0,0	0,09001
340	10	3	0,533	0,00078	0,156	0,0037	0,178	0,00687	0,0	0,08538	0,378	0,12173	0,0	0,10093	0,378	0,1675	0,0	0,10196	0,378	0,164	0,156	0,0081	0,178	0,00654	0,0	0,08426	0,378	0,12352	0,0	0,10634	0,0	0,09498
341	10	3	0,711	0,00132	0,0	0,00553	0,044	0,00763	0,067	0,08047	0,556	0,14057	0,067	0,08845	0,422	0,17015	0,067	0,08871	0,222	0,16407	0,2	0,00624	0,0	0,00859	0,067	0,08042	0,556	0,14113	0,067	0,09098	0,067	0,08948
342	10	3	0,644	0,00128	0,089	0,00679	0,089	0,00736	0,089	0,08808	0,222	0,13178	0,089	0,10558	0,222	0,16493	0,089	0,10187	0,222	0,1568	0,0	0,00765	0,089	0,00798	0,089	0,08656	0,222	0,1281	0,089	0,10073	0,0	0,10019
343	10	3	0,511	0,00128	0,156	0,00707	0,156	0,00714	0,0	0,12906	0,511	0,12631	0,0	0,16106	0,511	0,16625	0,0	0,17619	0,511	0,15864	0,156	0,00676	0,156	0,00723	0,0	0,12925	0,511	0,12546	0,0	0,16336	0,0	0,16763
344	10	3	0,467	0,00122	0,0	0,00684	0,178	0,00759	0,0	0,09129	0,067	0,12063	0,0	0,11554	0,044	0,13244	0,0	0,11495	0,067	0,15939	0,133	0,00702	0,178	0,00753	0,0	0,092	0,067	0,11964	0,0	0,11419	0,0	0,11573
345	10	3	0,533	0,00123	0,0	0,00579	0,2	0,00811	0,0	0,06944	0,533	0,13629	0,0	0,08374	0,533	0,16866	0,0	0,08496	0,533	0,1684	0,0	0,00589	0,0	0,00668	0,0	0,06916	0,533	0,13618	0,0	0,08532	0,0	0,08476
346	10	3	0,2	0,00138	0,133	0,00674	0,178	0,00858	0,0	0,10014	0,378	0,13577	0,0	0,11489	0,378	0,16409	0,0	0,11289	0,222	0,15982	0,0	0,00591	0,178	0,00821	0,0	0,09972	0,378	0,13456	0,0	0,11102	0,0	0,11072
347	10	3	0,2	0,00126	0,2	0,007	0,2	0,00636	0,0	0,11492	0,0	0,13862	0,0	0,12837	0,2	0,1602	0,0	0,13761	0,2	0,15999	0,2	0,00689	0,2	0,00714	0,0	0,11458	0,0	0,13747	0,0	0,13952	0,0	0,13768
348	10	3	0,511	0,00076	0,178	0,0049	0,0	0,00434	0,0	0,0439	0,178	0,07474	0,0	0,05428	0,133	0,09764	0,0	0,05473	0,222	0,09571	0,2	0,00382	0,2	0,00481	0,0	0,04541	0,178	0,07498	0,0	0,05255	0,0	0,05517
349	10	3	0,378	0,00128	0,0	0,00597	0,067	0,00723	0,0	0,06745	0,133	0,12557	0,0	0,0886	0,111	0,14176	0,0	0,08853	0,267	0,15663	0,267	0,00731	0,067	0,00645	0,0	0,06771	0,133	0,12591	0,0	0,08935	0,0	0,0934
350	10	3	0,644	0,0013	0,0	0,00536	0,044	0,0062	0,0	0,07783	0,511	0,14416	0,0	0,09128	0,4	0,17167	0,0	0,09116	0,4	0,17593	0,0	0,0063	0,044	0,00893	0,0	0,08037	0,511	0,14825	0,0	0,08982	0,0	0,09357
351	10	3	0,378	0,00131	0,0	0,00696	0,378	0,00637	0,0	0,10612	0,2	0,1435	0,0	0,12479	0,2	0,16195	0,0	0,12187	0,2	0,16091	0,378	0,00865	0,378	0,00702	0,0	0,10484	0,2	0,14287	0,0	0,12015	0,0	0,1378
352	10	3	0,511	0,00122	0,444	0,00745	0,444	0,00764	0,289	0,1352	0,222	0,13636	0,289	0,15868	0,222	0,17137	0,289	0,1565	0,222	0,16741	0,311	0,0065	0,444	0,00821	0,289	0,13373	0,222	0,13541	0,289	0,15722	0,289	0,15156
353	10	3	0,0	0,0013	0,0	0,0067	0,0	0,00867	0,0	0,11512	0,0	0,14421	0,0	0,12038	0,0	0,17631	0,0	0,12483	0,0	0,17942	0,0	0,00791	0,0	0,00783	0,0	0,11757	0,0	0,14602	0,0	0,12463	0,0	0,12673
354	10	3	0,378	0,00129	0,378	0,00794	0,378	0,00738	0,2	0,16157	0,378	0,13252	0,2	0,15962	0,378	0,17062	0,2	0,16861	0,378	0,1714	0,378	0,01075	0,378	0,00605	0,2	0,15836	0,378	0,12989	0,2	0,15798	0,2	0,1647
355	10	3	0,2	0,00125	0,0	0,00704	0,2	0,00685	0,0	0,15679	0,0	0,12416	0,0	0,18207	0,0	0,16289	0,0	0,18973	0,0	0,15942	0,2	0,0073	0,2	0,00657	0,0	0,15615	0,0	0,12398	0,0	0,18426	0,0	0,18655
356	10	3	0,489	0,00122	0,244	0,00717	0,156	0,00844	0,0	0,08894	0,156	0,14738	0,0	0,09389	0,156	0,16774	0,0	0,09349	0,178	0,17215	0,0	0,00664	0,156	0,0082	0,0	0,08722	0,156	0,14625	0,0	0,09989	0,0	0,09909
357	10	3	0,422	0,00126	0,067	0,00622	0,067	0,0085	0,0	0,0746	0,267	0,1008	0,0	0,05427	0,333	0,09908	0,0	0,05212	0,333	0,133	0,0	0,00381	0,0	0,00428	0,0	0,04319	0,267	0,06609	0,0	0,05358	0,0	0,05478
358	10	3	0,0	0,00128	0,0	0,00667	0,0	0,00677	0,0	0,11665	0,0	0,11936	0,0	0,13091	0,0	0,13065	0,0	0,14689	0,0	0,10856	0,0	0,00365	0,0	0,00468	0,0	0,06808	0,0	0,07352	0,0	0,09917	0,0	0,08281
359	10	3	0,378	0,00123	0,378	0,01	0,378	0,00727	0,0	0,09309	0,2	0,12921	0,0	0,1042	0,022	0,16713	0,0	0,10348	0,2	0,16197	0,378	0,00661	0,378	0,00687	0,0	0,09408	0,2	0,12992	0,0	0,09942	0,0	0,10485
360	10	3	0,511	0,00136	0,156	0,00679	0,133	0,0069	0,0	0,08828	0,511	0,13	0,044	0,14609	0,511	0,16004	0,044	0,15235	0,511	0,16226	0,356	0,00809	0,222	0,00637	0,0	0,08867	0,511	0,1295	0,044	0,16125	0,044	0,14866
361	10	3	0,2	0,00133	0,2	0,00696	0,2	0,00876	0,2	0,14083	0,2	0,12543	0,2	0,16054	0,2	0,14978	0,2	0,15133	0,2	0,15108	0,2	0,00717	0,2	0,00691	0,2	0,14161	0,2	0,12506	0,2	0,16834	0,2	0,16254
362	10	3	0,467	0,00129	0,133	0,00634	0,2	0,00743	0,0	0,1066	0,467	0,13852	0,0	0,11808	0,467	0,16487	0,0	0,12795	0,467	0,17704	0,133	0,00728	0,2	0,00653	0,0	0,10613	0,467	0,14009	0,0	0,12749	0,0	0,13205
363	10	3	0,356	0,0013	0,356	0,00757	0,356	0,00729	0,356	0,1598	0,356	0,15161	0,356	0,17926	0,2	0,15398	0,356	0,18236	0,022	0,15639	0,356	0,00727	0,356	0,00722	0,356	0,16111	0,356	0,15111	0,356	0,17654	0,356	0,18007
364	10	3	0,2	0,00142	0,2	0,00538	0,2	0,00801	0,2	0,11934	0,2	0,12675	0,2	0,13682	0,2	0,09981	0,2	0,14908	0,2	0,09184	0,2	0,00896	0,2	0,00684	0,2	0,11973	0,2	0,12652	0,2	0,11324	0,2	0,0905
365	10	3	0,644	0,00128	0,2	0,00751	0,267	0,00868	0,0	0,09129	0,622	0,1252	0,0	0,0551	0,533	0,16699	0,0	0,09402	0,622	0,16548	0,356	0,00761	0,267	0,00835	0,0	0,07267	0,622	0,1332	0,0	0,10067	0,0	0,09706
366	10	3	0,2	0,00125	0,2	0,00724	0,2	0,00652	0,0	0,15049	0,2	0,12543	0,0	0,18394	0,2	0,16186	0,0	0,18772	0,2	0,15096	0,2	0,0102	0,2	0,00694	0,0	0,14617	0,2	0,12441	0,0	0,18528	0,0	0,16037
367	10	3	0,0	0,00124	0,0	0,00842	0,0	0,00883	0,0	0,10495	0,0	0,13311	0,0	0,11533	0,0	0,16608	0,0	0,11807	0,0	0,17855	0,0	0,00783	0,0	0,00864	0,0	0,10481	0,0	0,13536	0,0	0,12262	0,0	0,15453
368	10	3	0,511	0,00133	0,533	0,00717	0,0	0,00706	0,0	0,09535	0,378	0,15338	0,0	0,1001	0,4	0,18572	0,0	0,10159	0,378	0,19624	0,0	0,00547	0,2	0,00681	0,0	0,09458	0,378	0,1528	0,0	0,10111	0,0	0,09823
369	10	3	0,6	0,00138	0,6	0,01005	0,0	0,0077	0,0	0,08221	0,4	0,14522	0,0	0,09696	0,511	0,17129	0,0	0,09712	0,133	0,17181	0,6	0,0072	0,044	0,00745	0,0	0,08053	0,4	0,14344	0,0	0,10005	0,0	0,09896
370	10	3	0,644	0,00074	0,089	0,00408	0,089	0,00413	0,0	0,04266	0,222	0,07907	0,0	0,05779	0,222	0,16525	0,0	0,07398	0,222	0,11069	0,089	0,00432	0,089	0,00423	0,0	0,06596	0,222	0,1263	0,0	0,08797	0,0	0,08469
371	10	3	0,489	0,00128	0,089	0,00571	0,089	0,00753	0,0	0,06726	0,511	0,1159	0,0	0,07492	0,622	0,15697	0,0	0,07629	0,622	0,15869	0,089	0,00587	0,089	0,00665	0,0	0,06904	0,511	0,11514	0,0	0,07718	0,0	0,07794
372	10	3	0,222	0,00135	0,0	0,03991	0,0	0,00772	0,0	0,08981	0,133	0,14863	0,0	0,09751	0,378	0,16975	0,0	0,10029	0,267	0,16251	0,0	0,00359	0,0	0,00421	0,0	0,0737	0,133	0,14758	0,0	0,09879	0,0	0,09875
373	10	3	0,578	0,00128	0,089	0,00841	0,0	0,00688	0,0	0,08204	0,133	0,12378	0,0	0,08705	0,2	0,16823	0,0	0,08603	0,133	0,15814	0,089	0,00797	0,0	0,00788	0,0	0,08109	0,133	0,12326	0,0	0,08798	0,0	0,08319
374	10	3	0,2	0,00124	0,2	0,00774	0,2	0,0071	0,2	0,13163	0,2	0,12752	0,2	0,14742	0,2	0,15469	0,2	0,14992	0,2	0,1543	0,2	0,00625	0,2	0,00737	0,2	0,13032	0,2	0,12756	0,2	0,13807	0,2	0,16156
375	10	3	0,356	0,00144	0,0	0,00824	0,0	0,00918	0,0	0,09345	0,378	0,15075	0,0	0,10281	0,267	0,17469	0,0	0,09894	0,267	0,16383	0,0	0,00771	0,0	0,00779	0,0	0,09011	0,378	0,14627	0,0	0,09894	0,0	0,10258
376	10	3	0,6	0,00157	0,133	0,00673	0,267	0,00797	0,0	0,08398	0,378	0,15138	0,0	0,09704	0,133	0,17136	0,0	0,10145	0,133	0,1676	0,267	0,00723	0,067	0,00836	0,0	0,08407	0,378	0,1513	0,0	0,09582	0,0	0,09722
377	10	3	0,489	0,00133	0,156	0,00604	0,178	0,00787	0,0	0,09303	0,067	0,12123	0,0	0,1133	0,067	0,15442	0,0	0,10354	0,067	0,15663	0,133	0,0065	0,222	0,00832	0,0	0,09406	0,067	0,12097	0,0	0,10198	0,0	0,11251
378	10	3	0,533	0,00124	0,156	0,00619	0,178	0,00654	0,0	0,07507	0,378	0,13172	0,0	0,09225	0,378	0,15394	0,0	0,12152	0,067	0,15987	0,0	0,00729	0,178	0,00789	0,0	0,07682	0,378	0,13158	0,0	0,08469	0,0	0,0904
379	10	3	0,2	0,00077	0,2	0,00471	0,2	0,00408	0,2	0,14432	0,2	0,11153	0,2	0,12163	0,2	0,15071	0,2	0,21084	0,2	0,15261	0,2	0,00575	0,2	0,00727	0,2	0,17836	0,2	0,11384	0,2	0,20332	0,2	0,20237
380	10	3	0,0	0,00072	0,0	0,00644	0,0	0,00777	0,0	0,17486	0,0	0,11041	0,0	0,12776	0,0	0,15896	0,0	0,08431	0,0	0,10239	0,0	0,00349	0,0	0,00441	0,0	0,10034	0,0	0,08171	0,0	0,0823	0,0	0,14778
381	10	3	0,4	0,00124	0,178	0,00531	0,178	0,00704	0,0	0,08065	0,533	0,12752	0,0	0,09051	0,111	0,16411	0,0	0,09276	0,533	0,15946	0,178	0,00687	0,178	0,00855	0,0	0,08095	0,533	0,12908	0,0	0,08829	0,0	0,0915
382	10	3	0,511	0,00123	0,0	0,00607	0,178	0,00851	0,2	0,13713	0,511	0,13078	0,2	0,13853	0,511	0,16439	0,2	0,13667	0,511	0,16324	0,2	0,00816	0,178	0,00679	0,2	0,13616	0,511	0,12825	0,2	0,15596	0,044	0,13119
383	10	3	0,489	0,00131	0,067	0,00596	0,044	0,00739	0,0	0,08817	0,489	0,15512	0,0	0,09179	0,489	0,17896	0,0	0,12367	0,378	0,17473	0,044	0,00557	0,044	0,00756	0,0	0,08767	0,489	0,15378	0,0	0,09418	0,0	0,09654
384	10	3	0,356	0,0013	0,356	0,01068	0,356	0,00794	0,2	0,15604	0,022	0,1351	0,2	0,22189	0,022	0,16406	0,2	0,18397	0,022	0,16053	0,356	0,0085	0,356	0,00778	0,2	0,15361	0,022	0,13494	0,2	0,19167	0,2	0,19506
