	Nodes	Option	Loss	Algo1_012_Sym_Diff	Algo1_012_Duration_(sek)	Algo1_120_Sym_Diff	Algo1_120_Duration_(sek)	Algo1_210_Sym_Diff	Algo1_210_Duration_(sek)	Algo2_Sym_Diff	Algo2_Duration_(sek)
2411	10	3	90	0,0	0,00016	0,844	0,00055	0,844	0,00661	0,844	0,31878
2412	10	3	40	0,356	0,00047	0,356	0,0009	0,0	0,00541	0,0	0,08314
2413	10	3	50	0,356	0,00079	0,356	0,00096	0,0	0,00256	0,0	0,10575
2414	10	3	60	0,378	0,00017	0,356	0,00079	0,2	0,00303	0,022	0,17264
2415	10	3	70	0,378	0,00022	0,356	0,00067	0,2	0,00313	0,022	0,19443
2416	10	3	80	0,511	0,00041	0,511	0,0006	0,156	0,00408	0,2	0,18218
2417	10	3	90	0,378	0,00016	0,867	0,00068	0,644	0,00631	0,578	0,26011
2418	10	3	50	0,511	0,00021	0,511	0,00056	0,356	0,00211	0,044	0,0729
2419	10	3	60	0,511	0,00021	0,511	0,0009	0,356	0,0035	0,044	0,09714
2420	10	3	70	0,511	0,00018	0,533	0,00073	0,044	0,00344	0,067	0,15263
2421	10	3	80	0,511	0,00017	0,533	0,00034	0,044	0,0021	0,067	0,13208
2422	10	3	90	0,511	0,00016	0,867	0,00056	0,467	0,00561	0,4	0,30182
2423	10	3	20	0,2	0,00017	0,2	0,00109	0,0	0,00236	0,0	0,0433
2424	10	3	30	0,2	0,00016	0,2	0,001	0,0	0,00253	0,0	0,0882
2425	10	3	40	0,2	0,00016	0,2	0,00098	0,0	0,00202	0,0	0,11035
2426	10	3	50	0,2	0,00017	0,2	0,00083	0,0	0,00192	0,0	0,15151
2427	10	3	60	0,2	0,00017	0,2	0,00045	0,0	0,00164	0,0	0,25189
2428	10	3	70	0,2	0,00016	0,2	0,00079	0,0	0,00177	0,0	0,24164
2429	10	3	80	0,2	0,00017	0,2	0,00057	0,0	0,0015	0,0	0,26193
2430	10	3	90	0,2	0,00016	0,889	0,00073	0,844	0,00671	0,711	0,27715
2431	10	3	50	0,467	0,00018	0,467	0,00062	0,467	0,00173	0,0	0,09457
2432	10	3	60	0,467	0,00017	0,467	0,00096	0,467	0,00243	0,0	0,13167
2433	10	3	70	0,467	0,00036	0,533	0,00073	0,222	0,00537	0,067	0,18753
2434	10	3	80	0,467	0,00016	0,533	0,00063	0,222	0,00388	0,067	0,21592
2435	10	3	90	0,467	0,00015	0,867	0,00043	0,422	0,00697	0,467	0,29222
2436	10	3	40	0,356	0,00017	0,356	0,00086	0,356	0,00128	0,356	0,06979
2437	10	3	50	0,356	0,00016	0,378	0,00081	0,022	0,00282	0,378	0,19184
2438	10	3	60	0,356	0,00017	0,356	0,00095	0,356	0,00223	0,356	0,17539
2439	10	3	70	0,356	0,00024	0,378	0,00065	0,022	0,00227	0,378	0,3455
2440	10	3	80	0,356	0,00017	0,644	0,00087	0,422	0,00652	0,644	0,23427
2441	10	3	90	0,356	0,00016	0,867	0,0004	0,533	0,00688	0,867	0,36134
2442	10	3	20	0,2	0,00019	0,2	0,00115	0,0	0,0025	0,0	0,0436
2443	10	3	30	0,2	0,00017	0,2	0,00104	0,0	0,00231	0,0	0,09054
2444	10	3	40	0,2	0,00018	0,2	0,00097	0,0	0,00217	0,0	0,11733
2445	10	3	50	0,2	0,00015	0,2	0,00082	0,0	0,00193	0,0	0,1567
2446	10	3	60	0,2	0,00016	0,2	0,00075	0,0	0,00182	0,0	0,19527
2447	10	3	70	0,2	0,00016	0,2	0,00065	0,0	0,00165	0,0	0,22356
2448	10	3	80	0,2	0,00017	0,533	0,00036	0,333	0,00315	0,333	0,2863
2449	10	3	90	0,2	0,00017	0,889	0,00069	0,689	0,0061	0,711	0,24086
2450	10	3	60	0,533	0,00083	0,533	0,00117	0,0	0,00273	0,0	0,1233
2451	10	3	70	0,533	0,00049	0,533	0,00078	0,0	0,00228	0,0	0,15626
2452	10	3	80	0,622	0,00036	0,622	0,00067	0,089	0,00234	0,089	0,17176
2453	10	3	90	0,8	0,00033	0,8	0,00053	0,356	0,00595	0,333	0,31854
2454	10	3	20	0,2	0,00023	0,2	0,00116	0,0	0,00278	0,0	0,04243
2455	10	3	30	0,2	0,00017	0,2	0,00101	0,0	0,00217	0,0	0,08606
2456	10	3	40	0,2	0,00035	0,2	0,00121	0,0	0,00249	0,0	0,12023
2457	10	3	50	0,2	0,00047	0,2	0,00088	0,0	0,00233	0,0	0,14602
2458	10	3	60	0,2	0,00021	0,2	0,00079	0,0	0,00192	0,0	0,17921
2459	10	3	70	0,2	0,00018	0,2	0,00084	0,0	0,0013	0,0	0,15828
2460	10	3	80	0,2	0,00016	0,2	0,00058	0,0	0,00156	0,0	0,23117
2461	10	3	90	0,2	0,00016	0,867	0,0006	0,867	0,00569	0,667	0,32784
2462	10	3	10	0,0	0,00018	0,0	0,00097	0,0	0,00093	0,0	0,04195
2463	10	3	20	0,0	0,00016	0,0	0,00083	0,0	0,00082	0,0	0,05662
2464	10	3	30	0,0	0,00016	0,0	0,00075	0,0	0,00075	0,0	0,07351
2465	10	3	40	0,0	0,00017	0,0	0,00071	0,0	0,00069	0,0	0,08639
2466	10	3	50	0,0	0,0002	0,0	0,00069	0,0	0,00065	0,0	0,07142
2467	10	3	60	0,0	0,00016	0,0	0,00058	0,0	0,00058	0,0	0,12384
2468	10	3	70	0,0	0,00016	0,2	0,00066	0,2	0,00168	0,2	0,29898
2469	10	3	80	0,0	0,00015	0,2	0,00057	0,2	0,00146	0,2	0,25824
2470	10	3	90	0,0	0,00022	0,889	0,00079	0,889	0,00673	0,889	0,27437
2471	10	3	60	0,533	0,00017	0,533	0,00112	0,533	0,00206	0,533	0,10401
2472	10	3	70	0,533	0,00016	0,533	0,0008	0,533	0,00184	0,533	0,13699
2473	10	3	80	0,533	0,00031	0,644	0,0007	0,111	0,0029	0,644	0,16988
2474	10	3	90	0,533	0,00016	0,844	0,00055	0,6	0,00577	0,844	0,35095
2475	10	3	60	0,533	0,00076	0,533	0,00094	0,0	0,00274	0,0	0,11235
2476	10	3	70	0,533	0,00039	0,533	0,00078	0,0	0,0021	0,0	0,13954
2477	10	3	80	0,578	0,00054	0,578	0,00076	0,044	0,00258	0,044	0,16154
2478	10	3	90	0,6	0,00019	0,778	0,00067	0,711	0,00704	0,444	0,22988
2479	10	3	60	0,556	0,00044	0,556	0,00089	0,0	0,00247	0,556	0,10758
2480	10	3	70	0,556	0,00039	0,556	0,00076	0,0	0,0021	0,556	0,1479
2481	10	3	80	0,622	0,00044	0,622	0,00065	0,467	0,00243	0,689	0,16256
2482	10	3	90	0,822	0,00034	0,822	0,00058	0,4	0,00664	0,844	0,32395
2483	10	3	60	0,556	0,0005	0,556	0,00083	0,0	0,00277	0,0	0,11124
2484	10	3	70	0,556	0,00045	0,556	0,00078	0,0	0,00257	0,0	0,13505
2485	10	3	80	0,644	0,00036	0,644	0,00064	0,089	0,00347	0,089	0,2227
2486	10	3	90	0,822	0,00034	0,822	0,00073	0,4	0,00413	0,267	0,2775
2487	10	3	60	0,533	0,00042	0,533	0,00081	0,0	0,00228	0,0	0,11666
2488	10	3	70	0,533	0,00041	0,533	0,00076	0,0	0,00205	0,0	0,14799
2489	10	3	80	0,556	0,00033	0,556	0,00052	0,378	0,00431	0,089	0,22252
2490	10	3	90	0,822	0,00062	0,822	0,00049	0,467	0,00724	0,711	0,39615
2491	10	3	60	0,556	0,00048	0,556	0,00067	0,022	0,00232	0,556	0,15654
2492	10	3	70	0,556	0,00117	0,556	0,00083	0,022	0,00298	0,6	0,20256
2493	10	3	80	0,556	0,00045	0,556	0,00068	0,022	0,00243	0,533	0,26225
2494	10	3	90	0,622	0,00035	0,622	0,00051	0,578	0,00627	0,489	0,35113
2495	10	3	20	0,2	0,00017	0,2	0,00109	0,2	0,00241	0,0	0,04176
2496	10	3	30	0,2	0,00022	0,2	0,00105	0,2	0,00253	0,0	0,05281
2497	10	3	40	0,2	0,00016	0,2	0,00095	0,2	0,00207	0,0	0,11265
2498	10	3	50	0,2	0,00018	0,2	0,00083	0,2	0,00189	0,0	0,15717
2499	10	3	60	0,2	0,00017	0,2	0,00051	0,2	0,00161	0,0	0,13714
2500	10	3	70	0,2	0,00016	0,378	0,00067	0,2	0,00232	0,178	0,16417
2501	10	3	80	0,2	0,00015	0,378	0,00056	0,378	0,00288	0,178	0,33814
2502	10	3	90	0,2	0,00015	0,844	0,00054	0,756	0,00563	0,644	0,30332
2503	10	3	60	0,578	0,00041	0,578	0,00049	0,044	0,00235	0,022	0,12828
2504	10	3	70	0,644	0,00036	0,644	0,00038	0,111	0,00228	0,2	0,22032
2505	10	3	80	0,578	0,00032	0,578	0,00041	0,044	0,0017	0,156	0,19119
2506	10	3	90	0,689	0,00035	0,689	0,00034	0,333	0,00581	0,422	0,37294
2507	10	3	60	0,533	0,00081	0,533	0,00124	0,0	0,00249	0,0	0,12084
2508	10	3	70	0,578	0,0004	0,578	0,00076	0,089	0,00279	0,044	0,18565
2509	10	3	80	0,578	0,00043	0,578	0,00066	0,2	0,0034	0,044	0,19913
2510	10	3	90	0,6	0,00015	0,844	0,00064	0,689	0,00683	0,733	0,30734
2511	10	3	50	0,467	0,00056	0,467	0,00121	0,0	0,00248	0,467	0,09806
2512	10	3	60	0,467	0,00045	0,467	0,00092	0,0	0,00227	0,467	0,15362
2513	10	3	70	0,467	0,00043	0,467	0,00081	0,0	0,00243	0,467	0,2141
2514	10	3	80	0,511	0,00015	0,622	0,00053	0,4	0,00441	0,511	0,27461
2515	10	3	90	0,511	0,00016	0,733	0,00044	0,556	0,00645	0,622	0,54421
2516	10	3	50	0,467	0,00043	0,467	0,00083	0,0	0,00216	0,022	0,09717
2517	10	3	60	0,467	0,00041	0,467	0,00068	0,0	0,00204	0,0	0,10866
2518	10	3	70	0,467	0,00037	0,467	0,00064	0,0	0,00179	0,022	0,15108
2519	10	3	80	0,533	0,00023	0,467	0,00059	0,378	0,00881	0,067	0,33581
2520	10	3	90	0,533	0,00017	0,844	0,00056	0,733	0,00801	0,556	0,31412
2521	10	3	20	0,2	0,00018	0,2	0,00115	0,0	0,00277	0,0	0,04733
2522	10	3	30	0,2	0,00016	0,2	0,00119	0,0	0,00247	0,0	0,08992
2523	10	3	40	0,2	0,00033	0,2	0,00157	0,0	0,00259	0,0	0,12457
2524	10	3	50	0,2	0,00022	0,2	0,00091	0,0	0,00318	0,0	0,1411
2525	10	3	60	0,2	0,00021	0,2	0,00082	0,0	0,00248	0,0	0,18999
2526	10	3	70	0,2	0,00017	0,2	0,00062	0,0	0,00182	0,0	0,21397
2527	10	3	80	0,2	0,00017	0,2	0,00058	0,0	0,00153	0,0	0,24949
2528	10	3	90	0,2	0,00017	0,844	0,00038	0,667	0,0036	0,644	0,26375
2529	10	3	10	0,0	0,00034	0,0	0,0014	0,0	0,00095	0,0	0,04325
2530	10	3	20	0,0	0,00017	0,0	0,00088	0,0	0,00087	0,0	0,07928
2531	10	3	30	0,0	0,00019	0,0	0,0008	0,0	0,0008	0,0	0,07634
2532	10	3	40	0,0	0,00024	0,0	0,00079	0,0	0,00076	0,0	0,08692
2533	10	3	50	0,0	0,00018	0,0	0,00067	0,0	0,00066	0,0	0,10043
2534	10	3	60	0,0	0,00017	0,0	0,00061	0,0	0,00062	0,0	0,12204
2535	10	3	70	0,0	0,00016	0,0	0,00052	0,0	0,00052	0,0	0,18463
2536	10	3	80	0,0	0,00016	0,2	0,00057	0,2	0,00154	0,2	0,24217
2537	10	3	90	0,0	0,00015	0,867	0,00053	0,867	0,00555	0,867	0,18997
2538	10	3	60	0,578	0,00045	0,578	0,00064	0,044	0,00206	0,556	0,17625
2539	10	3	70	0,578	0,00036	0,578	0,00058	0,044	0,00215	0,6	0,25587
2540	10	3	80	0,578	0,00039	0,578	0,00051	0,2	0,00318	0,489	0,36397
2541	10	3	90	0,844	0,00029	0,844	0,00037	0,356	0,0063	0,778	0,35078
2542	10	3	50	0,467	0,00103	0,467	0,00104	0,0	0,00318	0,467	0,13762
2543	10	3	60	0,467	0,00042	0,467	0,00059	0,0	0,00137	0,467	0,12997
2544	10	3	70	0,467	0,0004	0,467	0,00076	0,0	0,00197	0,467	0,21344
2545	10	3	80	0,489	0,00034	0,489	0,00054	0,044	0,00274	0,356	0,31666
2546	10	3	90	0,511	0,00017	0,822	0,00056	0,467	0,00576	0,6	0,27247
2547	10	3	60	0,556	0,00047	0,556	0,00076	0,0	0,00262	0,556	0,13729
2548	10	3	70	0,556	0,00041	0,556	0,0007	0,0	0,00211	0,556	0,14689
2549	10	3	80	0,733	0,00041	0,733	0,0008	0,178	0,0046	0,733	0,19673
2550	10	3	90	0,711	0,00031	0,711	0,00025	0,467	0,00559	0,711	0,4121
2551	10	3	40	0,356	0,00016	0,356	0,00113	0,0	0,00224	0,0	0,07826
2552	10	3	50	0,356	0,00016	0,356	0,00102	0,0	0,0024	0,0	0,13051
2553	10	3	60	0,356	0,00018	0,356	0,00061	0,0	0,0012	0,0	0,12086
2554	10	3	70	0,356	0,00017	0,533	0,00066	0,222	0,00305	0,222	0,19049
2555	10	3	80	0,356	0,00018	0,533	0,00062	0,356	0,00438	0,178	0,27567
2556	10	3	90	0,356	0,00016	0,867	0,00071	0,644	0,00664	0,689	0,27296
2557	10	3	60	0,6	0,00045	0,6	0,00074	0,067	0,00245	0,067	0,11328
2558	10	3	70	0,6	0,00049	0,6	0,0006	0,067	0,00264	0,111	0,14185
2559	10	3	80	0,622	0,00033	0,622	0,00045	0,311	0,00624	0,133	0,21901
2560	10	3	90	0,733	0,00034	0,733	0,00035	0,467	0,0064	0,511	0,3794
2561	10	3	60	0,533	0,00038	0,533	0,00068	0,0	0,00207	0,022	0,11764
2562	10	3	70	0,533	0,0007	0,533	0,0008	0,0	0,00216	0,044	0,11628
2563	10	3	80	0,533	0,00035	0,533	0,00051	0,2	0,00315	0,067	0,19224
2564	10	3	90	0,778	0,00078	0,778	0,00053	0,444	0,00602	0,444	0,33713
2565	10	3	60	0,578	0,00046	0,578	0,00113	0,044	0,00232	0,0	0,11684
2566	10	3	70	0,578	0,00054	0,578	0,00064	0,044	0,00204	0,133	0,16366
2567	10	3	80	0,667	0,00072	0,667	0,00105	0,133	0,00489	0,4	0,24781
2568	10	3	90	0,711	0,00033	0,711	0,00032	0,444	0,00779	0,511	0,3048
2569	10	3	50	0,511	0,00016	0,511	0,00095	0,2	0,00379	0,511	0,09037
2570	10	3	60	0,511	0,00015	0,533	0,00072	0,333	0,00461	0,533	0,19696
2571	10	3	70	0,511	0,00021	0,511	0,00079	0,2	0,00303	0,511	0,2621
2572	10	3	80	0,511	0,00016	0,533	0,00073	0,333	0,00406	0,533	0,42808
2573	10	3	90	0,511	0,00016	0,778	0,00045	0,578	0,00648	0,778	0,48672
2574	10	3	10	0,0	0,00017	0,0	0,00089	0,0	0,00087	0,0	0,04881
2575	10	3	20	0,0	0,00022	0,0	0,00103	0,0	0,00131	0,0	0,05928
2576	10	3	30	0,0	0,00018	0,0	0,00079	0,0	0,00079	0,0	0,08026
2577	10	3	40	0,0	0,0003	0,0	0,00079	0,0	0,00084	0,0	0,07319
2578	10	3	50	0,0	0,00016	0,0	0,00065	0,0	0,00063	0,0	0,10153
2579	10	3	60	0,0	0,00017	0,0	0,00081	0,0	0,00059	0,0	0,1181
2580	10	3	70	0,0	0,00017	0,0	0,00051	0,0	0,00055	0,0	0,12575
2581	10	3	80	0,0	0,00017	0,0	0,00038	0,0	0,00026	0,0	0,1185
2582	10	3	90	0,0	0,00017	0,844	0,00055	0,844	0,0056	0,844	0,32427
2583	10	3	40	0,356	0,00021	0,356	0,00106	0,356	0,00236	0,356	0,08133
2584	10	3	50	0,356	0,00018	0,356	0,00125	0,356	0,00228	0,356	0,13613
2585	10	3	60	0,356	0,00022	0,356	0,00094	0,356	0,00217	0,356	0,16852
2586	10	3	70	0,356	0,00017	0,378	0,0006	0,022	0,0022	0,378	0,32061
2587	10	3	80	0,356	0,00017	0,533	0,00062	0,333	0,0042	0,533	0,41473
2588	10	3	90	0,356	0,0002	0,778	0,00043	0,444	0,00488	0,778	0,36715
2589	10	3	20	0,2	0,00016	0,2	0,0011	0,2	0,00233	0,2	0,0407
2590	10	3	30	0,2	0,00017	0,2	0,00099	0,2	0,00255	0,2	0,15907
2591	10	3	40	0,2	0,00016	0,2	0,00091	0,2	0,00203	0,2	0,15061
2592	10	3	50	0,2	0,00018	0,2	0,00083	0,2	0,00186	0,2	0,20787
2593	10	3	60	0,2	0,00035	0,2	0,00107	0,2	0,00186	0,2	0,30124
2594	10	3	70	0,2	0,00017	0,378	0,00065	0,2	0,00294	0,378	0,30475
2595	10	3	80	0,2	0,00017	0,2	0,00061	0,2	0,00183	0,2	0,33134
2596	10	3	90	0,2	0,00016	0,867	0,00063	0,667	0,00611	0,867	0,39549
2597	10	3	10	0,0	0,00019	0,0	0,00093	0,0	0,00097	0,0	0,04204
2598	10	3	20	0,0	0,00017	0,0	0,00076	0,0	0,00079	0,0	0,05925
2599	10	3	30	0,0	0,00017	0,0	0,00078	0,0	0,00075	0,0	0,07597
2600	10	3	40	0,0	0,00022	0,0	0,00072	0,0	0,00071	0,0	0,08999
2601	10	3	50	0,0	0,00017	0,0	0,00062	0,0	0,00064	0,0	0,10089
2602	10	3	60	0,0	0,00016	0,0	0,00058	0,0	0,00058	0,0	0,11317
2603	10	3	70	0,0	0,00017	0,0	0,00054	0,0	0,00054	0,0	0,12694
2604	10	3	80	0,0	0,00018	0,378	0,0006	0,378	0,00278	0,378	0,27076
2605	10	3	90	0,0	0,00018	0,889	0,00068	0,889	0,00626	0,889	0,31061
2606	10	3	50	0,489	0,00041	0,489	0,00063	0,022	0,00139	0,0	0,08204
2607	10	3	60	0,489	0,00039	0,489	0,00069	0,022	0,00207	0,0	0,11242
2608	10	3	70	0,533	0,00021	0,489	0,00064	0,378	0,00435	0,044	0,20358
2609	10	3	80	0,533	0,00018	0,489	0,00056	0,378	0,00411	0,044	0,22531
2610	10	3	90	0,533	0,00024	0,8	0,00051	0,556	0,00794	0,356	0,31293
2611	10	3	50	0,489	0,00082	0,489	0,00093	0,022	0,0027	0,467	0,14798
2612	10	3	60	0,489	0,00062	0,489	0,00084	0,022	0,00245	0,467	0,21165
2613	10	3	70	0,489	0,00036	0,489	0,00058	0,022	0,0019	0,467	0,29288
2614	10	3	80	0,489	0,00036	0,489	0,00055	0,022	0,00211	0,467	0,38935
2615	10	3	90	0,822	0,00031	0,822	0,00043	0,378	0,00622	0,822	0,37139
2616	10	3	40	0,356	0,00045	0,356	0,00123	0,0	0,00245	0,356	0,1097
2617	10	3	50	0,356	0,00042	0,356	0,00079	0,0	0,00209	0,356	0,16513
2618	10	3	60	0,356	0,00039	0,356	0,00073	0,0	0,00197	0,356	0,20271
2619	10	3	70	0,378	0,00016	0,356	0,00063	0,022	0,00217	0,378	0,35007
2620	10	3	80	0,511	0,00034	0,511	0,00051	0,156	0,00238	0,511	0,35018
2621	10	3	90	0,378	0,00016	0,822	0,00057	0,622	0,00656	0,844	0,34585
2622	10	3	20	0,2	0,00017	0,2	0,00107	0,0	0,00229	0,0	0,04038
2623	10	3	30	0,2	0,00016	0,2	0,00103	0,0	0,00232	0,0	0,11026
2624	10	3	40	0,2	0,00017	0,2	0,00092	0,0	0,00216	0,0	0,12344
2625	10	3	50	0,2	0,00033	0,2	0,00099	0,0	0,00272	0,0	0,1624
2626	10	3	60	0,2	0,00023	0,2	0,00092	0,0	0,00254	0,0	0,17862
2627	10	3	70	0,2	0,00017	0,2	0,00071	0,0	0,00182	0,0	0,20335
2628	10	3	80	0,2	0,00018	0,2	0,00058	0,0	0,00152	0,0	0,24763
2629	10	3	90	0,2	0,00017	0,867	0,00061	0,756	0,00604	0,667	0,2762
2630	10	3	50	0,467	0,00045	0,467	0,001	0,0	0,00264	0,0	0,08529
2631	10	3	60	0,467	0,00047	0,467	0,00094	0,0	0,00233	0,0	0,09533
2632	10	3	70	0,467	0,00043	0,467	0,00086	0,0	0,00209	0,0	0,12722
2633	10	3	80	0,511	0,00019	0,6	0,00072	0,511	0,00392	0,178	0,2338
2634	10	3	90	0,822	0,00033	0,822	0,00043	0,533	0,00664	0,422	0,19646
2635	10	3	20	0,2	0,00025	0,2	0,00112	0,0	0,0024	0,0	0,04917
2636	10	3	30	0,2	0,00018	0,2	0,00101	0,0	0,00206	0,0	0,06336
2637	10	3	40	0,2	0,0002	0,2	0,00092	0,0	0,00242	0,0	0,12466
2638	10	3	50	0,2	0,00017	0,2	0,00083	0,0	0,00195	0,0	0,15784
2639	10	3	60	0,2	0,00017	0,2	0,00074	0,0	0,00184	0,0	0,19266
2640	10	3	70	0,2	0,00017	0,2	0,00059	0,0	0,00105	0,0	0,24941
2641	10	3	80	0,2	0,00015	0,378	0,00057	0,178	0,0021	0,178	0,26368
2642	10	3	90	0,2	0,00017	0,844	0,00056	0,667	0,0059	0,689	0,29371
2643	10	3	20	0,2	0,00019	0,2	0,00109	0,2	0,00239	0,0	0,10993
2644	10	3	30	0,2	0,00018	0,2	0,00102	0,2	0,00221	0,0	0,13521
2645	10	3	40	0,2	0,00019	0,2	0,00096	0,2	0,00252	0,0	0,13731
2646	10	3	50	0,2	0,00038	0,2	0,00092	0,2	0,00232	0,0	0,17666
2647	10	3	60	0,2	0,00027	0,2	0,00075	0,2	0,00252	0,0	0,24928
2648	10	3	70	0,2	0,00017	0,2	0,00081	0,2	0,00222	0,0	0,24831
2649	10	3	80	0,2	0,00026	0,378	0,0005	0,356	0,00282	0,2	0,19516
2650	10	3	90	0,2	0,0002	0,844	0,00058	0,844	0,0067	0,733	0,3006
2651	10	4	60	0,556	0,00045	0,556	0,00081	0,0	0,00225	0,0	0,10932
2652	10	4	70	0,556	0,0004	0,556	0,00072	0,0	0,00232	0,067	0,14679
2653	10	4	80	0,556	0,00037	0,556	0,00067	0,089	0,00272	0,089	0,18067
2654	10	4	90	0,778	0,00031	0,778	0,00039	0,222	0,00591	0,622	0,40782
2655	10	4	70	0,667	0,00044	0,667	0,00079	0,133	0,00142	0,689	0,16108
2656	10	4	80	0,689	0,00037	0,689	0,00059	0,2	0,00344	0,711	0,27323
2657	10	4	90	0,8	0,00033	0,8	0,00048	0,578	0,00777	0,778	0,30573
2658	10	4	70	0,622	0,00039	0,622	0,00076	0,067	0,00235	0,0	0,12472
2659	10	4	80	0,689	0,00036	0,689	0,00055	0,244	0,0034	0,111	0,16679
2660	10	4	90	0,778	0,00031	0,778	0,00041	0,533	0,00689	0,356	0,21769
2661	10	4	50	0,467	0,00046	0,467	0,0012	0,0	0,00475	0,0	0,08663
2662	10	4	60	0,467	0,00078	0,467	0,00106	0,0	0,00263	0,0	0,11193
2663	10	4	70	0,622	0,0005	0,622	0,00034	0,156	0,00242	0,156	0,11974
2664	10	4	80	0,489	0,00034	0,489	0,00053	0,044	0,00237	0,044	0,21372
2665	10	4	90	0,822	0,00056	0,822	0,00064	0,533	0,00897	0,422	0,35335
2666	10	4	60	0,578	0,00074	0,578	0,00127	0,044	0,00368	0,044	0,10522
2667	10	4	70	0,644	0,00046	0,644	0,00077	0,111	0,00373	0,111	0,19442
2668	10	4	80	0,622	0,00034	0,622	0,00044	0,244	0,003	0,178	0,17784
2669	10	4	90	0,622	0,00037	0,622	0,0005	0,289	0,00715	0,267	0,24923
2670	10	4	60	0,578	0,00067	0,578	0,00091	0,044	0,00225	0,533	0,14577
2671	10	4	70	0,578	0,0004	0,578	0,00078	0,044	0,00213	0,533	0,1841
2672	10	4	80	0,644	0,00024	0,578	0,00072	0,6	0,00444	0,467	0,36707
2673	10	4	90	0,844	0,00033	0,844	0,00058	0,444	0,00643	0,844	0,38342
2674	10	4	60	0,6	0,00039	0,6	0,00049	0,067	0,00203	0,578	0,17898
2675	10	4	70	0,6	0,00035	0,6	0,00045	0,067	0,00188	0,622	0,23787
2676	10	4	80	0,689	0,00042	0,689	0,00052	0,156	0,00351	0,733	0,29271
2677	10	4	90	0,667	0,00037	0,667	0,00052	0,356	0,00725	0,711	0,37108
2678	10	4	50	0,489	0,0005	0,489	0,00063	0,022	0,00292	0,489	0,12541
2679	10	4	60	0,533	0,0005	0,533	0,00059	0,067	0,00418	0,556	0,17036
2680	10	4	70	0,556	0,00038	0,556	0,00054	0,089	0,00546	0,556	0,18889
2681	10	4	80	0,578	0,00047	0,578	0,0002	0,111	0,00673	0,644	0,44637
2682	10	4	90	0,578	0,00027	0,578	0,00018	0,4	0,0104	0,689	0,37847
2683	10	4	60	0,556	0,00074	0,556	0,00114	0,0	0,003	0,556	0,13888
2684	10	4	70	0,667	0,0004	0,667	0,00086	0,111	0,00332	0,667	0,22631
2685	10	4	80	0,578	0,00036	0,578	0,00065	0,089	0,00305	0,578	0,24872
2686	10	4	90	0,778	0,00038	0,778	0,0005	0,222	0,00597	0,867	0,28849
2687	10	4	70	0,622	0,00056	0,622	0,00064	0,089	0,00213	0,533	0,17546
2688	10	4	80	0,689	0,00037	0,689	0,00067	0,244	0,0047	0,6	0,20034
2689	10	4	90	0,822	0,00031	0,822	0,00037	0,444	0,01041	0,756	0,34632
2690	10	4	80	0,733	0,00017	0,756	0,00075	0,044	0,00473	0,022	0,14869
2691	10	4	90	0,733	0,00017	0,844	0,00047	0,578	0,00379	0,111	0,18104
2692	10	4	60	0,578	0,00042	0,578	0,00082	0,044	0,00253	0,578	0,13618
2693	10	4	70	0,578	0,00039	0,578	0,00072	0,044	0,00204	0,578	0,20049
2694	10	4	80	0,644	0,00016	0,578	0,00068	0,644	0,00422	0,511	0,28999
2695	10	4	90	0,644	0,00016	0,778	0,00057	0,778	0,00811	0,711	0,54018
2696	10	4	70	0,667	0,00046	0,667	0,00083	0,133	0,00237	0,667	0,1708
2697	10	4	80	0,689	0,00045	0,689	0,00061	0,311	0,0064	0,689	0,20652
2698	10	4	90	0,756	0,0005	0,756	0,00116	0,467	0,00958	0,778	0,31039
2699	10	4	70	0,644	0,00036	0,644	0,00063	0,089	0,00185	0,0	0,13216
2700	10	4	80	0,644	0,00061	0,644	0,00096	0,089	0,00246	0,0	0,1488
2701	10	4	90	0,822	0,00033	0,822	0,00039	0,4	0,00671	0,356	0,29411
2702	10	4	60	0,6	0,00045	0,6	0,00063	0,244	0,00261	0,4	0,1878
2703	10	4	70	0,578	0,00037	0,578	0,0004	0,222	0,00346	0,422	0,40812
2704	10	4	80	0,556	0,00038	0,556	0,00056	0,2	0,00193	0,4	0,21731
2705	10	4	90	0,644	0,00026	0,644	0,00017	0,289	0,01275	0,711	0,38848
2706	10	4	60	0,556	0,00046	0,556	0,00036	0,022	0,00175	0,6	0,13824
2707	10	4	70	0,556	0,00037	0,556	0,00043	0,022	0,00264	0,511	0,23507
2708	10	4	80	0,622	0,00036	0,622	0,00041	0,089	0,00355	0,6	0,27744
2709	10	4	90	0,556	0,00032	0,556	0,00041	0,489	0,0065	0,511	0,35292
2710	10	4	40	0,356	0,00047	0,356	0,00086	0,0	0,00229	0,356	0,09524
2711	10	4	50	0,356	0,00047	0,356	0,00059	0,0	0,00169	0,356	0,14899
2712	10	4	60	0,378	0,00016	0,356	0,00062	0,2	0,00294	0,2	0,25743
2713	10	4	70	0,378	0,00016	0,356	0,00064	0,2	0,00281	0,2	0,34406
2714	10	4	80	0,356	0,00031	0,356	0,00054	0,0	0,00197	0,356	0,29065
2715	10	4	90	0,378	0,00018	0,756	0,00042	0,6	0,00438	0,756	0,72395
2716	10	4	60	0,6	0,0004	0,6	0,00049	0,067	0,00214	0,6	0,15076
2717	10	4	70	0,6	0,00038	0,6	0,00052	0,067	0,002	0,644	0,53027
2718	10	4	80	0,6	0,00039	0,6	0,00039	0,067	0,00172	0,667	0,2866
